rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1619099127593429360,,252,,1619099127,592615357,'',14.062000274658203,-0.14000000059604645,nan,nan,nan,1.0,2,0,3,True,"[4.684000015258789, 4.684000015258789, 4.684000015258789]","""id0""",''
1619099129593117696,,253,,1619099129,592390728,'',14.055000305175781,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.685999870300293, 4.685999870300293, 4.685999870300293]","""id0""",''
1619099131592897967,,254,,1619099131,592166898,'',14.057000160217285,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.684000015258789, 4.684000015258789, 4.684000015258789]","""id0""",''
1619099133591780963,,255,,1619099133,591429803,'',14.043999671936035,-0.7099999785423279,nan,nan,nan,1.0,2,0,3,True,"[4.6620001792907715, 4.6620001792907715, 4.6620001792907715]","""id0""",''
1619099135591735601,,256,,1619099135,591135877,'',13.930000305175781,-0.3799999952316284,nan,nan,nan,1.0,2,0,3,True,"[4.642000198364258, 4.642000198364258, 4.642000198364258]","""id0""",''
1619099137591683777,,257,,1619099137,590906323,'',13.928000450134277,-0.3199999928474426,nan,nan,nan,1.0,2,0,3,True,"[4.644000053405762, 4.644000053405762, 4.644000053405762]","""id0""",''
1619099139593153274,,258,,1619099139,592419643,'',13.940999984741211,-0.2800000011920929,nan,nan,nan,1.0,2,0,3,True,"[4.6479997634887695, 4.6479997634887695, 4.6479997634887695]","""id0""",''
1619099141590664105,,259,,1619099141,590049894,'',13.949999809265137,-0.23999999463558197,nan,nan,nan,1.0,2,0,3,True,"[4.6519999504089355, 4.6519999504089355, 4.6519999504089355]","""id0""",''
1619099143593585252,,260,,1619099143,592650267,'',13.961000442504883,-0.23000000417232513,nan,nan,nan,1.0,2,0,3,True,"[4.656000137329102, 4.656000137329102, 4.656000137329102]","""id0""",''
1619099145593234203,,261,,1619099145,592340067,'',13.979999542236328,-0.15000000596046448,nan,nan,nan,1.0,2,0,3,True,"[4.663000106811523, 4.663000106811523, 4.663000106811523]","""id0""",''
1619099147589892521,,262,,1619099147,588947436,'',14.003000259399414,-0.12999999523162842,nan,nan,nan,1.0,2,0,3,True,"[4.670000076293945, 4.670000076293945, 4.670000076293945]","""id0""",''
1619099149589412002,,263,,1619099149,588817678,'',14.017000198364258,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.671999931335449, 4.671999931335449, 4.671999931335449]","""id0""",''
1619099151588817451,,264,,1619099151,588199078,'',14.024999618530273,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.675000190734863, 4.675000190734863, 4.675000190734863]","""id0""",''
