rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1617025627536937378,,33575,,1617025627,530240640,"""base_link""",,-0.013187970170013467,0.11521060204065135,0.9839423707778665,-0.1356834337048181,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.019573340192437172,-0.0013506819959729919,-0.0062080128118395805,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.0028855344280600548,2.456399440765382,9.628841400146484,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627554914244,,33576,,1617025627,550240640,"""base_link""",,-0.013227008688446685,0.11536026549971354,0.9839380296524698,-0.13558476793245405,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.012288757599890232,-0.0028387361671775592,-0.009507065638899803,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.0027857841923832893,2.4031021595001234,9.58649730682373,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627575992427,,33577,,1617025627,570227328,"""base_link""",,-0.013232751196556298,0.11536772549189997,0.9839471755185967,-0.13551105309440858,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0013317582197487354,-0.0026542437262833127,-0.005615339148789644,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.01606963761150837,2.2669966220855726,9.649198532104492,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627597057135,,33578,,1617025627,590227328,"""base_link""",,-0.013219195716403972,0.11532854472785303,0.9839556891819958,-0.13548382623027044,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0012030483921989799,-0.0033802257385104895,-0.0005516507080756123,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.0010098976781591773,2.1909604072570814,9.685131072998047,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627615970586,,33579,,1617025627,610227328,"""base_link""",,-0.013212847347347017,0.11536529151139846,0.9839459954068384,-0.13552378144265886,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0055491020902991295,-0.001342168892733752,0.005956634879112244,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.0014967623865231872,2.1901125907897963,9.644317626953125,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627635267596,,33580,,1617025627,630227328,"""base_link""",,-0.013231407765760017,0.1154967106534115,0.9839281672899183,-0.13553924933606237,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.010820584371685982,-0.0019246827578172088,0.0004742029414046558,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.01590634509921074,2.319567441940309,9.639900207519531,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627655971082,,33581,,1617025627,650227328,"""base_link""",,-0.013260062354391358,0.1156748285035746,0.9839132051586968,-0.13549292994954892,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.018244381994009018,-0.0015899783466011292,-0.004533016122877598,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.0031921674963086843,2.4087994098663343,9.61515998840332,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627677013092,,33582,,1617025627,670214016,"""base_link""",,-0.013300428498552666,0.1158686197130277,0.9838952927480797,-0.13545419699576738,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.021938523277640343,-0.002034631790593267,-0.0023949854075908657,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.016234636306762695,2.2957534790039076,9.673523902893066,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627695414427,,33583,,1617025627,690214016,"""base_link""",,-0.013307092968973448,0.11600571814287756,0.9838755680229767,-0.13547948510487384,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.01295693963766098,-0.0034962259232997886,0.005656539462506771,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-0.030976125970482826,2.208541870117189,9.65125846862793,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1617025627715926422,,33584,,1617025627,710214016,"""base_link""",,-0.01330602876104854,0.11603729666912435,0.9838624603530899,-0.13554713079673386,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.000410764041589573,-0.0006967197405174367,0.006333291996270418,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,0.002206150209531188,2.2792832851409925,9.65887451171875,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
