# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.149999999999999911e+00,1.075184533783613006e+03,1.783584099667336034e+02,-2.303826066762635350e+00,9.674670796443422205e+01,3.046975866698320878e+00,7.684980065598448817e+00,2.936471969266895243e+00,9.693720249913967635e+00,3.333333333333333481e+00,5.321602244555915604e+02
3.166666666666666519e+00,1.073205534228055740e+03,1.783987472061265862e+02,-2.427542569835039465e+00,9.671100409473598347e+01,2.132175118471332453e+00,7.487653364925551891e+00,2.364728182551745661e+00,9.815892195910535634e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.183333333333333126e+00,1.071084319833290465e+03,1.784251989116100390e+02,-2.548211944785561567e+00,9.668960808726792777e+01,1.419112786778880642e+00,7.277369439750339453e+00,1.445175318879929893e+00,9.835021353709873182e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,1.069983440292697878e+03,1.784351170603599996e+02,-2.686320450053154119e+00,9.668456701664148056e+01,5.315971640045744628e-01,8.271617376465648874e+00,4.522443409335885622e-01,9.695759769385634996e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.216666666666666785e+00,1.070093836113555426e+03,1.784193949521009586e+02,-2.872289571201132041e+00,9.669592414332157659e+01,-9.375223377536483493e-01,1.139148779381450538e+01,-4.962715287688450605e-01,9.423527208955382761e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.233333333333333393e+00,1.053278958537072413e+03,1.783697895776113000e+02,-3.140010070676778398e+00,9.672485708098007251e+01,-3.082594793735434546e+00,1.728021434299515846e+01,-1.584016531563167129e+00,9.161360921970723936e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000000e+00,1.003317192285554484e+03,1.782749227171789812e+02,-3.565278170649288647e+00,9.678129156484899909e+01,-5.699053797956617373e+00,2.638195098659485538e+01,-2.915076119783952091e+00,8.941350812021465089e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.266666666666666607e+00,9.149314889502325059e+02,1.781278258724379100e+02,-4.204440037049542944e+00,9.687047138519959333e+01,-8.635882590738800602e+00,3.824533339846124136e+01,-4.202745960236631717e+00,8.818337685623822253e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.283333333333333215e+00,7.971730634111795553e+02,1.779274326632431951e+02,-5.063262950911068927e+00,9.698455709024537441e+01,-1.173563558081940705e+01,5.137974738891952597e+01,-4.843901958365182558e+00,8.800068278985602177e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999999822e+00,6.792583447623756001e+02,1.776703167015122347e+02,-6.135876098510207655e+00,9.711738034550874943e+01,-1.471776929541616319e+01,6.443873819986718843e+01,-4.973359787036116586e+00,8.844938578589022882e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.316666666666666430e+00,5.870290931564916264e+02,1.773479581787189545e+02,-7.462475921242157639e+00,9.729041866816970696e+01,-1.727675926265066764e+01,7.798389108995695551e+01,-6.428564696147233803e+00,9.057909799504624715e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,5.321602244555915604e+02,1.770029382441213954e+02,-9.053302915648137272e+00,9.753170167675705216e+01,-1.698788665579184709e+01,9.287300216581432721e+01,-9.455291721353631829e+00,9.254560867791417067e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000089e+00,5.119037073183593520e+02,1.766927911423085504e+02,-1.084315950513044768e+01,9.785579500889292603e+01,-1.335110714162271961e+01,1.075779310442808310e+02,-1.391027014514842541e+01,9.094590988875754789e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.366666666666666696e+00,5.146939816251393722e+02,1.764809637946164855e+02,-1.282399804851864644e+01,9.826452720555815290e+01,-6.183246536097309232e+00,1.207208550604216839e+02,-1.792534751549266758e+01,8.620480199829856360e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.383333333333333304e+00,5.271151500787676696e+02,1.764204977056814414e+02,-1.503102305137319838e+01,9.872144701848945658e+01,3.739508195849222894e+00,1.333866603134805473e+02,-1.903683516894357908e+01,7.959694751879954566e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.399999999999999911e+00,5.388845386585952610e+02,1.765333013589678899e+02,-1.747458045315990205e+01,9.915028649849168119e+01,1.377888706575581779e+01,1.479450179459245760e+02,-1.574811565677674352e+01,7.131887937387210386e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.416666666666666519e+00,5.449214957128923515e+02,1.767737853113312951e+02,-2.009742071219145032e+01,9.947854144652167463e+01,1.969228572921781861e+01,1.624390172418245015e+02,-8.482280996801907946e+00,6.543771929497049555e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.433333333333333126e+00,5.448034166218259315e+02,1.770472518745857542e+02,-2.291279682751050828e+01,9.967495638723295315e+01,1.835464450382125534e+01,1.736202872006589928e+02,-7.524818648634425955e-01,6.211674160370007414e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e+00,5.407823206531322739e+02,1.772289209106214116e+02,-2.582850915661499158e+01,9.976896811590208358e+01,9.067315953360697733e+00,1.789739769728766134e+02,4.093759313055878479e+00,5.820018785603851441e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.466666666666666785e+00,5.357565809166883355e+02,1.771505120703199054e+02,-2.879482024831409248e+01,9.984247997072728253e+01,-6.890816598183755914e+00,1.791081657800713174e+02,4.950232765163542936e+00,5.162930737047988217e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.483333333333333393e+00,5.317291942090610064e+02,1.766934037077528217e+02,-3.179144024919416012e+01,9.997624133421328452e+01,-2.621099768956125686e+01,1.766660536496623308e+02,2.946790073976115032e+00,4.407123192050897309e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,5.294057884098554041e+02,1.758569118649036795e+02,-3.476469446676371433e+01,1.002089056139654986e+02,-4.413909305412018114e+01,1.741112126186359603e+02,3.396561179797383812e-01,3.854262168188290261e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.516666666666666607e+00,5.285278699864117016e+02,1.747579133370431919e+02,-3.764150489349077588e+01,1.005319257415152521e+02,-5.620283541348082679e+01,1.721144887230134373e+02,-9.996726754428901796e-01,3.183999297859812394e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.533333333333333215e+00,5.283916490292476738e+02,1.734967081142564780e+02,-4.049215781678839221e+01,1.009436957940967261e+02,-6.078472319806184032e+01,1.711603505867292370e+02,-8.324628486902694302e-01,2.470539829698274570e+00,0.000000000000000000e+00,0.000000000000000000e+00
