rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1620226227723499330,,26,,1620226227,722570225,'',15.38700008392334,-0.029999999329447746,nan,nan,nan,0.6399999856948853,2,0,3,True,"[3.8469998836517334, 3.8469998836517334, 3.8469998836517334, 3.8469998836517334]","""id0""",''
1620226229721037564,,27,,1620226229,719375506,'',15.38700008392334,-0.029999999329447746,nan,nan,nan,0.6399999856948853,2,0,3,True,"[3.8469998836517334, 3.8469998836517334, 3.8469998836517334, 3.8469998836517334]","""id0""",''
1620226231718452066,,28,,1620226231,717852532,'',15.371999740600586,-0.6100000143051147,nan,nan,nan,0.6200000047683716,2,0,3,True,"[3.8389999866485596, 3.8389999866485596, 3.8389999866485596, 3.8389999866485596]","""id0""",''
1620226233717291737,,29,,1620226233,716551848,'',15.227999687194824,-11.109999656677246,nan,nan,nan,0.5199999809265137,2,0,3,True,"[3.7309999465942383, 3.7309999465942383, 3.7309999465942383, 3.7309999465942383]","""id0""",''
1620226235717985720,,30,,1620226235,717462433,'',14.668999671936035,-16.6200008392334,nan,nan,nan,0.3499999940395355,2,0,3,True,"[3.5880000591278076, 3.5880000591278076, 3.5880000591278076, 3.5880000591278076]","""id0""",''
1620226237717851355,,31,,1620226237,717319406,'',14.230999946594238,-17.479999542236328,nan,nan,nan,0.25999999046325684,2,0,3,True,"[3.5239999294281006, 3.5239999294281006, 3.5239999294281006, 3.5239999294281006]","""id0""",''
1620226239716530472,,32,,1620226239,716064457,'',14.005000114440918,-20.229999542236328,nan,nan,nan,0.18000000715255737,2,0,3,True,"[3.4700000286102295, 3.4700000286102295, 3.4700000286102295, 3.4700000286102295]","""id0""",''
1620226241717099386,,33,,1620226241,716702892,'',13.88599967956543,-17.90999984741211,nan,nan,nan,0.15000000596046448,2,0,3,True,"[3.4560000896453857, 3.4560000896453857, 3.4560000896453857, 3.4560000896453857]","""id0""",''
1620226243717154487,,34,,1620226243,716555365,'',13.765000343322754,-18.3799991607666,nan,nan,nan,0.10000000149011612,2,0,3,True,"[3.430000066757202, 3.430000066757202, 3.430000066757202, 3.430000066757202]","""id0""",''
1620226245716775208,,35,,1620226245,716364515,'',13.666999816894531,-18.75,nan,nan,nan,0.07999999821186066,2,0,3,True,"[3.4179999828338623, 3.4179999828338623, 3.4179999828338623, 3.4179999828338623]","""id0""",''
1620226247715454537,,36,,1620226247,715118266,'',13.654999732971191,-18.299999237060547,nan,nan,nan,0.05999999865889549,2,0,3,True,"[3.4049999713897705, 3.4049999713897705, 3.4049999713897705, 3.4049999713897705]","""id0""",''
1620226249716398521,,37,,1620226249,715860684,'',13.588000297546387,-18.229999542236328,nan,nan,nan,0.03999999910593033,2,0,3,True,"[3.3959999084472656, 3.3959999084472656, 3.3959999084472656, 3.3959999084472656]","""id0""",''
1620226251716348527,,38,,1620226251,715925310,'',13.569000244140625,-11.09000015258789,nan,nan,nan,0.09000000357627869,2,0,3,True,"[3.446000099182129, 3.446000099182129, 3.446000099182129, 3.446000099182129]","""id0""",''
1620226253978190178,,39,,1620226253,977540784,'',14.416000366210938,-0.5,nan,nan,nan,0.36000001430511475,2,0,3,True,"[3.678999900817871, 3.678999900817871, 3.678999900817871, 3.678999900817871]","""id0""",''
1620226255977816687,,40,,1620226255,977287250,'',14.857999801635742,-0.23000000417232513,nan,nan,nan,0.4300000071525574,2,0,3,True,"[3.7309999465942383, 3.7309999465942383, 3.7309999465942383, 3.7309999465942383]","""id0""",''
