rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1616770458507560217,,8,,1616770458,505950540,'',12.199999809265137,-0.07000000029802322,nan,nan,nan,1.0,2,0,3,True,"[4.066999912261963, 4.066999912261963, 4.066999912261963]","""id0""",''
1616770460505054133,,9,,1616770460,503867549,'',12.20300006866455,-0.14000000059604645,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770462505761203,,10,,1616770462,505141481,'',12.194000244140625,-0.4099999964237213,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770464505230454,,11,,1616770464,503955211,'',12.194000244140625,-0.30000001192092896,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770466502883574,,12,,1616770466,502526203,'',12.196000099182129,-0.25999999046325684,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770468503533009,,13,,1616770468,502281391,'',12.196999549865723,-0.2199999988079071,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770470503805087,,14,,1616770470,502592617,'',12.196000099182129,-0.1899999976158142,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770472503426418,,15,,1616770472,502472774,'',12.196000099182129,-0.15000000596046448,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770474502645305,,16,,1616770474,501481483,'',12.199000358581543,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770476503351138,,17,,1616770476,502926707,'',12.197999954223633,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770478507439405,,18,,1616770478,506471798,'',12.196999549865723,-0.07999999821186066,nan,nan,nan,1.0,2,0,3,True,"[4.065000057220459, 4.065000057220459, 4.065000057220459]","""id0""",''
1616770480502439021,,19,,1616770480,500737748,'',12.196999549865723,-0.07000000029802322,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770482502749446,,20,,1616770482,502326378,'',12.199000358581543,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770484500427978,,21,,1616770484,499844505,'',12.196999549865723,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770486500399569,,22,,1616770486,499838582,'',12.199999809265137,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
1616770488501247957,,23,,1616770488,500010226,'',12.196999549865723,-0.09000000357627869,nan,nan,nan,1.0,2,0,3,True,"[4.065999984741211, 4.065999984741211, 4.065999984741211]","""id0""",''
