# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
4.466666666666666785e+00,1.074595310329454605e+03,1.085950274368815194e+00,6.241944623783037827e+00,-1.021334453340081438e+02,2.123688746865867394e+00,-1.923715128497175630e+00,6.300267582917342679e-01,9.868712212113900151e+00,3.331666666666666288e+01,-1.240357258695879850e+01
4.483333333333333393e+00,1.073560901753106691e+03,1.118099553537927004e+00,6.212189218560139281e+00,-1.021262814681201121e+02,1.794223652096514909e+00,-1.883190523437297870e+00,4.307884386433908919e-01,9.920288652416115127e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,1.072410880183495010e+03,1.146494144769689250e+00,6.186427374576767946e+00,-1.021207943689026081e+02,1.687558764182041759e+00,-1.527215041537043794e+00,3.578095191319365376e-01,9.983578192084742398e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.516666666666666607e+00,1.071761151807077113e+03,1.174018900858196712e+00,6.168774589443589917e+00,-1.021147826814088262e+02,1.694517599284782516e+00,-9.964903035796959241e-01,3.991434030640037545e-01,1.002611630275758081e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.533333333333333215e+00,1.071736287543379149e+03,1.201397704477580097e+00,6.159912343291076731e+00,-1.021070723219129377e+02,1.680206024171850387e+00,-4.989030426404799101e-01,5.017130435320860116e-01,1.002985468353990584e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999999822e+00,1.065772479475665705e+03,1.228304252664785601e+00,6.156763693869469201e+00,-1.020975567870668357e+02,1.616267331579206434e+00,-2.540235187931388916e-01,6.065627635045144350e-01,1.000054513337984474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.566666666666666430e+00,1.036987754536030025e+03,1.254935179054267325e+00,6.153212318711785755e+00,-1.020862842802042110e+02,1.523412934543719954e+00,-3.653382264906480659e-01,6.977143363533895304e-01,9.956067530514630448e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.583333333333333037e+00,9.738141822343304739e+02,1.281208584393457528e+00,6.144655318881403261e+00,-1.020740188100006094e+02,1.419491331297489500e+00,-7.129550798076793594e-01,7.461690949534520723e-01,9.920127488684078898e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999999645e+00,8.753131779011487197e+02,1.306390972964236674e+00,6.130247686316899092e+00,-1.020621243135626486e+02,1.278712723654409800e+00,-1.053197018000884055e+00,7.106509480931306744e-01,9.908593868997396470e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.616666666666666252e+00,7.585329919515177153e+02,1.328987512073605215e+00,6.112877860651616757e+00,-1.020522531785564126e+02,1.088976545286503894e+00,-1.181741026778751147e+00,5.803590239976332832e-01,9.922596967731264428e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.633333333333332860e+00,6.510566287718980902e+02,1.347536432036971821e+00,6.096951276757995863e+00,-1.020455240181418333e+02,8.650203637133594414e-01,-1.028043069619406502e+00,3.887125946210722161e-01,9.949041201758884512e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000355e+00,5.729110209968612253e+02,1.361314611525288321e+00,6.086201163173082129e+00,-1.020421052163011950e+02,6.430538508520413643e-01,-6.677571984001000605e-01,1.958789010914719908e-01,9.969508858350256020e+00,0.000000000000000000e+00,0.000000000000000000e+00
