rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1616774155531565032,,971,,1616774155,527340260,'',11.949000358581543,-0.07000000029802322,nan,nan,nan,0.8899999856948853,2,0,3,True,"[3.9839999675750732, 3.9839999675750732, 3.9839999675750732]","""id0""",''
1616774157528165682,,972,,1616774157,527562896,'',11.949000358581543,-0.07000000029802322,nan,nan,nan,0.8899999856948853,2,0,3,True,"[3.9839999675750732, 3.9839999675750732, 3.9839999675750732]","""id0""",''
1616774159530040281,,973,,1616774159,528238687,'',11.951000213623047,-0.7200000286102295,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774161527548565,,974,,1616774161,527153745,'',11.946999549865723,-0.33000001311302185,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774163528270779,,975,,1616774163,527565798,'',11.944999694824219,-0.2800000011920929,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774165529558617,,976,,1616774165,527718450,'',11.946000099182129,-0.23999999463558197,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774167527606814,,977,,1616774167,526579686,'',11.947999954223633,-0.20999999344348907,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774169525856240,,978,,1616774169,524833248,'',11.947999954223633,-0.18000000715255737,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774171526374550,,979,,1616774171,525448142,'',11.951000213623047,-0.14000000059604645,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774173527094877,,980,,1616774173,525979627,'',11.949999809265137,-0.11999999731779099,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9820001125335693, 3.9820001125335693, 3.9820001125335693]","""id0""",''
1616774175525641339,,981,,1616774175,523853832,'',11.949000358581543,-0.10000000149011612,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774177525639110,,982,,1616774177,524143390,'',11.949999809265137,-0.07999999821186066,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774179525401643,,983,,1616774179,524601279,'',11.951000213623047,-0.07000000029802322,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774181523891282,,984,,1616774181,522792482,'',11.951000213623047,-0.05999999865889549,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774183524335096,,985,,1616774183,522725231,'',11.947999954223633,-0.05999999865889549,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774185525947995,,986,,1616774185,525250826,'',11.949000358581543,-0.05999999865889549,nan,nan,nan,0.8899999856948853,2,0,3,True,"[3.9839999675750732, 3.9839999675750732, 3.9839999675750732]","""id0""",''
1616774187524395511,,987,,1616774187,523004536,'',11.95300006866455,-0.05999999865889549,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774189524597999,,988,,1616774189,523259634,'',11.949999809265137,-0.05999999865889549,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
1616774191522877848,,989,,1616774191,522240351,'',11.947999954223633,-0.07999999821186066,nan,nan,nan,0.8799999952316284,2,0,3,True,"[3.9830000400543213, 3.9830000400543213, 3.9830000400543213]","""id0""",''
