rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,Status,Status1,x_command,y_command,z_command,yaw_command,vx_command,vy_command,vz_command,Roll_pwm,Pitch_pwm,Thrust_pwm,Yaw_pwm,Roll_trim,Pitch_trim,Thrust_hover,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,x_i,y_i,z_i,eb_x,eb_y,eb_z,eb_yaw,ebi_x,ebi_y,ebi_z,ebi_yaw,ebd_x,ebd_y,ebd_z,XY_PID,Z_PID,Yaw_PID,Perch_R_PID,Perch_T_PID,Thrust_v_PID,RP_v_PID
1619723416050611279,,0,,1619723415,560998000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1007,1518,1500,1500,1416,0.1292875630456139,0.836260617489298,0.13959329787521949,0.017474965285298145,0.11825899549359752,1.644312980105878,0.0006513546691329254,-0.00037100504519270693,0.00011451730441623572,-0.005215242007482542,0.00019654587245033356,0.004569525095538915,0.0,0.0,0.0,-0.42501465910039177,0.03259311876350398,0.8604067021247805,0.0683387683442589,1.8914416672831841e-06,1.8914416672831841e-06,1.8914416672831841e-06,0.0027335507337703556,-0.00041784520417350836,-0.0006223447870022729,0.00011451730441623572,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416070902774,,1,,1619723415,584664000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1009,1518,1500,1500,1416,0.1292723853118743,0.8362722132163897,0.13958566618378887,0.01751688865577762,0.11832874391454769,1.6441557650504723,-0.000609172105596602,0.00037591190827122,-0.0002660742787239257,0.0003853796755189567,-0.0003673872799872281,-0.0054833358526807175,0.0,0.0,0.0,-0.4250324549477638,0.032512012639302146,0.8604143338162111,0.06818155328885322,3.7525595546995813e-06,3.7525595546995813e-06,3.7525595546995813e-06,0.005460812865324485,0.0004195493082760755,0.0005799817194896528,-0.0002660742787239257,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416089576183,,2,,1619723415,603794000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1011,1518,1500,1500,1416,0.1292715637986998,0.8362650222435598,0.13958028139913153,0.017491831467751028,0.11826965201719,1.6442026184493808,7.7745039184786e-05,-0.0003413971364976331,3.642536709793211e-05,-0.0005673330619995415,-0.0024908546894064983,0.0014724101355241726,0.0,0.0,0.0,-0.42502381982572646,0.032530580129243335,0.8604197186008684,0.06822840668776164,5.620091506275328e-06,5.620091506275328e-06,5.620091506275328e-06,0.00818994913283495,-0.0003461795940869642,-5.2497471981154845e-05,3.642536709793211e-05,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416106310259,,3,,1619723415,620336000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1013,1518,1500,1500,1416,0.12928257191802114,0.8362647643736961,0.1395786005124937,0.01757626230343853,0.1183214693451922,1.6442533926423482,0.0006511636262867491,-0.00022351318265981018,-0.00025066423904801234,-0.0033245476379130225,0.007983633853021728,0.0021864184950721424,0.0,0.0,0.0,-0.42502110249233604,0.03256311983650771,0.8604213994875063,0.06827918088072904,7.506557136890893e-06,7.506557136890893e-06,7.506557136890893e-06,0.010921116368064112,-0.0002706999858796126,-0.0006330037351125222,-0.00025066423904801234,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416128813438,,4,,1619723415,642787000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1015,1518,1500,1500,1416,0.12929327271592303,0.8362729891336946,0.13958643392116812,0.017443422244563408,0.11817912171313417,1.644131959448059,6.699589059322984e-05,0.0003968201063183018,0.00033794215064710193,0.009489998089339285,-0.0016613363198075748,-0.0034474837280695117,0.0,0.0,0.0,-0.42503247220879475,0.03252278258963748,0.8604135660788319,0.0681577476864399,9.38932984379094e-06,9.38932984379094e-06,9.38932984379094e-06,0.013647426275521707,0.0003908447291232723,-9.589079127530605e-05,0.00033794215064710193,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416152896180,,5,,1619723415,663701000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1017,1518,1500,1500,1416,0.1292617561374619,0.8362701716523697,0.13959268058404042,0.01754517868385879,0.11816096660052124,1.6442199713837053,-0.0013141727378480862,-0.00019394980085606068,0.00027095998548153706,-0.0005243728493307797,0.00023402037529935554,0.005284198340600293,0.0,0.0,0.0,-0.4250291102628262,0.032528552047109624,0.8604073194159596,0.06824575962208623,1.1251768302895825e-05,1.1251768302895825e-05,1.1251768302895825e-05,0.016377256660405157,-9.702256351874882e-05,0.0013248596651432524,0.00027095998548153706,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416168968674,,6,,1619723415,683011000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1019,1518,1500,1500,1416,0.12927055772279544,0.8362608419022847,0.13958189004869626,0.017670984184455382,0.11820590957693425,1.6442839202974213,0.00027893094408647603,-0.00027935839357495876,-0.0003441807047848511,-0.00042608896706426095,0.006244177071960912,-0.0007382322151052237,0.0,0.0,0.0,-0.425017078433773,0.03256382495640741,0.8604181099513037,0.0683097085358022,1.3127274727300227e-05,1.3127274727300227e-05,1.3127274727300227e-05,0.019109645001837244,-0.00029908392495749976,-0.0002576672068032155,-0.0003441807047848511,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416191656344,,7,,1619723415,703495000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1021,1519,1500,1500,1416,0.12924946939279772,0.8362781506020414,0.13958677701889005,0.0175628170746543,0.11807399132801993,1.6440481366230468,-0.0008300368091238438,0.0007561501004616372,0.00012120032126240057,0.011562700700514753,-0.00011185257954883596,-0.009708982163837455,0.0,0.0,0.0,-0.4250435502978072,0.03244384694661905,0.8604132229811099,0.06807392486142771,1.4914112860934489e-05,1.4914112860934489e-05,1.4914112860934489e-05,0.02183260199629435,0.0008148696597148897,0.000772471045803515,0.00012120032126240057,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416208426355,,8,,1619723415,722927000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1023,1519,1500,1500,1416,0.12927774499430136,0.8362674558077599,0.1395972273142409,0.017556879945587852,0.11830870362858673,1.6443675132449156,0.0011114102260581667,-0.00036860430924795024,0.0002478905481699839,-0.00820825009543864,0.0008405797866687069,0.009994494573356247,0.0,0.0,0.0,-0.42502042255744166,0.032607007255875654,0.860402772685759,0.06839330148329648,1.685742971013588e-05,1.685742971013588e-05,1.685742971013588e-05,0.024568334055626206,-0.0004493012078634586,-0.0010813095079556367,0.0002478905481699839,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1619723416230356924,,9,,1619723415,744316000,'',"""Position""",'',0.128,0.41,1.0,1.5759742117616191,0.0,0.0,0.0,1495,1432,1025,1519,1500,1500,1416,0.1292979144176397,0.8362677491169855,0.1395877184375833,0.017447768202040553,0.11825192624794302,1.6441294515278468,0.0009064203657144805,-0.0002246771539990266,-0.0002271357560922755,-0.00030159831188630946,-0.003789426729270228,-0.007416731500432808,0.0,0.0,0.0,-0.4250269877532383,0.03252596194589051,0.8604122815624167,0.06815523976622773,1.8704877071613168e-05,1.8704877071613168e-05,1.8704877071613168e-05,0.027294543646275312,-0.00029048437293141327,-0.0008875226937908228,-0.0002271357560922755,"[160.0, 65.0, 160.0]","[170.0, 150.0, 100.0]","[260.0, 40.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
