rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1619098537002826493,,155,,1619098537,2364762,'',14.368000030517578,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.789999961853027, 4.789999961853027, 4.789999961853027]","""id0""",''
1619098539002997134,,156,,1619098539,2106596,'',14.373000144958496,-0.11999999731779099,nan,nan,nan,1.0,2,0,3,True,"[4.789999961853027, 4.789999961853027, 4.789999961853027]","""id0""",''
1619098541002693095,,157,,1619098541,1801795,'',14.373000144958496,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.791999816894531, 4.791999816894531, 4.791999816894531]","""id0""",''
1619098543002874624,,158,,1619098543,2255612,'',14.376999855041504,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.791999816894531, 4.791999816894531, 4.791999816894531]","""id0""",''
1619098545000340752,,159,,1619098544,999964718,'',14.37399959564209,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.789999961853027, 4.789999961853027, 4.789999961853027]","""id0""",''
1619098547002227322,,160,,1619098547,1636084,'',14.375,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.791999816894531, 4.791999816894531, 4.791999816894531]","""id0""",''
1619098549000238203,,161,,1619098548,999298167,'',14.375,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.789999961853027, 4.789999961853027, 4.789999961853027]","""id0""",''
1619098551001457651,,162,,1619098551,699507,'',14.371000289916992,-0.33000001311302185,nan,nan,nan,1.0,2,0,3,True,"[4.7820000648498535, 4.7820000648498535, 4.7820000648498535]","""id0""",''
1619098553000771040,,163,,1619098553,323746,'',14.234000205993652,-1.0499999523162842,nan,nan,nan,1.0,2,0,3,True,"[4.7170000076293945, 4.7170000076293945, 4.7170000076293945]","""id0""",''
1619098554998502383,,164,,1619098554,998079000,'',14.10200023651123,-1.1100000143051147,nan,nan,nan,1.0,2,0,3,True,"[4.689000129699707, 4.689000129699707, 4.689000129699707]","""id0""",''
1619098556998827605,,165,,1619098556,998533667,'',14.045000076293945,-1.1399999856948853,nan,nan,nan,1.0,2,0,3,True,"[4.677000045776367, 4.677000045776367, 4.677000045776367]","""id0""",''
