# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
4.816666666666666430e+00,1.073414991233103819e+03,1.728353707143367615e+02,-1.670713516269216825e+01,5.934581849484847282e+01,2.024309486621107546e+00,1.611438665282897986e+01,6.670215831224457048e+00,9.817615667406755620e+00,2.628333333333333144e+01,2.297713763330038438e-07
4.833333333333333037e+00,1.054935099233119900e+03,1.729563000993755679e+02,-1.695487396499202148e+01,5.923285012888310064e+01,5.268121791517758723e+00,1.352763153506022853e+01,8.035283019831876317e+00,9.864046005841363041e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,1.003159115083630923e+03,1.731076649460421493e+02,-1.717682365419250345e+01,5.908902359230822299e+01,5.988941170311570694e+00,1.179884924801815593e+01,9.593732191949625232e+00,9.888501385966346646e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.866666666666666252e+00,9.139900483734973022e+02,1.732380012725022880e+02,-1.738330396486144025e+01,5.892634581250785430e+01,4.219305579784569993e+00,1.089416619275650966e+01,1.067247132039726587e+01,9.845404333137931729e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.883333333333332860e+00,7.972012971487623645e+02,1.733111586740589019e+02,-1.758716130337780115e+01,5.876144108938276389e+01,1.108671757960392190e+00,1.074303238413959605e+01,1.076668026816967583e+01,9.736959320637931015e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000355e+00,6.812382964904145410e+02,1.733234623157691772e+02,-1.779330454528734151e+01,5.861705944642770305e+01,-1.421727720209359003e+00,1.107203706090334450e+01,9.569299034519239910e+00,9.639177785955023836e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.916666666666666963e+00,5.907782383913778403e+02,1.732918720038838671e+02,-1.799478774478937737e+01,5.851257380976768729e+01,-2.764099951298671698e+00,1.129972167977514808e+01,7.263504611886488327e+00,9.610006408902902919e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.933333333333333570e+00,5.366434088692913065e+02,1.732295253288521053e+02,-1.818067568577139781e+01,5.845727932735433541e+01,-3.373869357179428707e+00,1.082908055483005327e+01,4.416351163262486779e+00,9.661617618880287139e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000178e+00,5.159281750256822079e+02,1.731498371788190127e+02,-1.833660798497385258e+01,5.844821754790267221e+01,-3.632213923200017458e+00,9.351278817090362239e+00,1.592177331797414830e+00,9.763164683492734142e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.966666666666666785e+00,5.175999803746452699e+02,1.730672718640194319e+02,-1.844890470874194222e+01,5.847426605419141055e+01,-3.562162955333082248e+00,6.957497178597571441e+00,-7.393809388370931046e-01,9.870295128347493119e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.983333333333333393e+00,5.289175008681311283e+02,1.729945775462136623e+02,-1.851154941104681839e+01,5.852010900188089693e+01,-3.106457019806899478e+00,4.048453220160292076e+00,-2.212084148143598217e+00,9.950704984744579207e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.400709067472394054e+02,1.729428776413397770e+02,-1.852785238059799156e+01,5.856707042076421743e+01,-2.305859319286160947e+00,1.156702382018271358e+00,-2.579088402453720619e+00,9.986082161377101585e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.016666666666666607e+00,5.460488790978856741e+02,1.729205610834707727e+02,-1.850869777317862130e+01,5.859712007166648817e+01,-1.218927418905717319e+00,-1.165255387644539287e+00,-1.881476684937902988e+00,9.964304276667856897e+00,0.000000000000000000e+00,0.000000000000000000e+00
