rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1619724252105507851,,32,,1619724252,104914191,'',14.413999557495117,-13.420000076293945,nan,nan,nan,1.0,2,0,3,True,"[4.691999912261963, 4.691999912261963, 4.691999912261963]","""id0""",''
1619724254103846182,,33,,1619724254,103146290,'',13.732000350952148,-16.969999313354492,nan,nan,nan,1.0,2,0,3,True,"[4.5329999923706055, 4.5329999923706055, 4.5329999923706055]","""id0""",''
1619724256104679895,,34,,1619724256,104320949,'',13.458999633789062,-18.030000686645508,nan,nan,nan,1.0,2,0,3,True,"[4.443999767303467, 4.443999767303467, 4.443999767303467]","""id0""",''
1619724258103415707,,35,,1619724258,102848408,'',13.260000228881836,-19.389999389648438,nan,nan,nan,1.0,2,0,3,True,"[4.39300012588501, 4.39300012588501, 4.39300012588501]","""id0""",''
1619724260101846570,,36,,1619724260,101440665,'',13.052000045776367,-16.989999771118164,nan,nan,nan,1.0,2,0,3,True,"[4.355000019073486, 4.355000019073486, 4.355000019073486]","""id0""",''
1619724262103067353,,37,,1619724262,102320663,'',12.951000213623047,-19.059999465942383,nan,nan,nan,1.0,2,0,3,True,"[4.2829999923706055, 4.2829999923706055, 4.2829999923706055]","""id0""",''
1619724264102213946,,38,,1619724264,101852750,'',12.784000396728516,-18.93000030517578,nan,nan,nan,1.0,2,0,3,True,"[4.235000133514404, 4.235000133514404, 4.235000133514404]","""id0""",''
1619724266101115612,,39,,1619724266,100676908,'',12.680999755859375,-18.600000381469727,nan,nan,nan,1.0,2,0,3,True,"[4.204999923706055, 4.204999923706055, 4.204999923706055]","""id0""",''
1619724268103212903,,40,,1619724268,102760462,'',12.536999702453613,-19.100000381469727,nan,nan,nan,1.0,2,0,3,True,"[4.15500020980835, 4.15500020980835, 4.15500020980835]","""id0""",''
1619724270101504686,,41,,1619724270,101047545,'',12.401000022888184,-19.31999969482422,nan,nan,nan,1.0,2,0,3,True,"[4.109000205993652, 4.109000205993652, 4.109000205993652]","""id0""",''
1619724272103075790,,42,,1619724272,102240004,'',12.909000396728516,-1.7100000381469727,nan,nan,nan,1.0,2,0,3,True,"[4.60099983215332, 4.60099983215332, 4.60099983215332]","""id0""",''
1619724274101434657,,43,,1619724274,100760776,'',14.239999771118164,-0.8999999761581421,nan,nan,nan,1.0,2,0,3,True,"[4.816999912261963, 4.816999912261963, 4.816999912261963]","""id0""",''
1619724276102239334,,44,,1619724276,101739045,'',14.562999725341797,-0.8299999833106995,nan,nan,nan,1.0,2,0,3,True,"[4.875999927520752, 4.875999927520752, 4.875999927520752]","""id0""",''
