# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.299999999999999822e+00,1.076895814932378926e+03,4.432582964067775322e+01,1.190141783972869183e+00,3.279219551650677289e+01,2.166728327515291319e+00,-3.804452588339609642e-01,1.578259479238716345e+00,9.863613459739580591e+00,3.266666666666666430e+01,-1.056752908960209325e+01
3.316666666666666430e+00,1.076137721261767865e+03,4.436513920852691939e+01,1.163583396085545951e+00,3.280985606323663006e+01,2.508051214602009082e+00,-4.071126578494165260e-01,1.981679953904771363e+00,9.848059984514542009e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,1.073469296528240420e+03,4.440912686890639094e+01,1.132188653275310708e+00,3.283216917556362802e+01,2.762896606086549856e+00,-4.067996703606283626e-01,2.405224975236998297e+00,9.854502849353497851e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000089e+00,1.071264191283074297e+03,4.446016389749606645e+01,1.097199651021332212e+00,3.285819099917625863e+01,3.154435674730117878e+00,-4.169044049160025578e-01,2.681637531651915651e+00,9.868024054893837160e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.366666666666666696e+00,1.070601144042419946e+03,4.451583782772212317e+01,1.061261085101860235e+00,3.288536103802971411e+01,3.382546296912264161e+00,-4.513158759497676864e-01,2.751678703977598506e+00,9.872802942517974856e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.383333333333333304e+00,1.064183431652479612e+03,4.456742910976514338e+01,1.026448565496805632e+00,3.291003957617390796e+01,3.038593637219455523e+00,-5.358412630621079975e-01,2.584262972785129175e+00,9.866778643986181763e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.399999999999999911e+00,1.034825777886353990e+03,4.460661908935263398e+01,9.946843239341061071e-01,3.292968892010925686e+01,2.149408604705632886e+00,-6.079848634887794478e-01,2.203027574080293594e+00,9.862770278719970918e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.416666666666666519e+00,9.709466703718411509e+02,4.463110745214821407e+01,9.682684370400493901e-01,3.294405674245064120e+01,1.179349672562953089e+00,-5.515508008160904252e-01,1.701693283482766716e+00,9.873972002698678807e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.433333333333333126e+00,8.717242570403748232e+02,4.464386839318559907e+01,9.489398751380655472e-01,3.295437669432685368e+01,4.530157446241411812e-01,-3.755885779245488054e-01,1.190164766917849670e+00,9.895509018388423783e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e+00,7.546921169251363608e+02,4.464566070422707611e+01,9.371098153694235044e-01,3.296151010046381202e+01,-1.476564264398427806e-01,-1.876548631792867849e-01,7.309845149709115475e-01,9.902567128233211946e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.466666666666666785e+00,6.476447995565223437e+02,4.463978048797068965e+01,9.317826583589072786e-01,3.296608675371788166e+01,-4.602189987102189850e-01,-4.151255775173590123e-02,3.810845748952447209e-01,9.901564139643756590e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.483333333333333393e+00,5.705536594841580609e+02,4.463253940924002450e+01,9.302701949115124158e-01,3.296961325783433949e+01,-3.740451818845290100e-01,4.907589896776493044e-02,2.255735220768894100e-01,9.893133220430891939e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,5.292225730217394357e+02,4.462942435754293058e+01,9.293059889423334052e-01,3.297387138364361192e+01,-1.097980111654531243e-02,8.266566481891934881e-02,2.831991599957024430e-01,9.877190684528313724e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.516666666666666607e+00,5.174320177343743126e+02,4.463252216813946660e+01,9.264257857346741565e-01,3.297968698081518824e+01,3.723735139007692263e-01,5.528382532725545362e-02,4.503660400631049887e-01,9.864070993027775458e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.533333333333333215e+00,5.230711386910547844e+02,4.464134391979668237e+01,9.209067837046807092e-01,3.298631746287792055e+01,6.648290420680780244e-01,-2.254901494749157048e-02,5.796861146650766905e-01,9.867002831939572616e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e+00,5.341826923433515049e+02,4.465411278315843191e+01,9.136964963651484917e-01,3.299305904226493880e+01,8.049017824915527530e-01,-7.260037810216830867e-02,6.218769160651244077e-01,9.877018750503456346e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.566666666666666430e+00,5.426669516550111894e+02,4.466751660586936623e+01,9.060859205164947250e-01,3.299914941570936122e+01,7.508602699980457817e-01,-1.058300284355247201e-01,5.938352518804970170e-01,9.883519698413783416e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.583333333333333481e+00,5.453922593901831988e+02,4.467891277334665290e+01,8.986440725227380355e-01,3.300350758790536077e+01,5.789131014101378536e-01,-1.668817903023789295e-01,5.152883839167019531e-01,9.885562216199135221e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000089e+00,5.430031874597098067e+02,4.468702787480583538e+01,8.915085145771457498e-01,3.300553561559144100e+01,3.941314047286907929e-01,-2.489789859965721996e-01,4.106024145260215863e-01,9.886997062470134878e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.616666666666666696e+00,5.379579766960832785e+02,4.469166136109820542e+01,8.849761384273344689e-01,3.300585441146939303e+01,2.471871699193315397e-01,-2.844027676621123102e-01,3.200387703696642161e-01,9.889614158665889221e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.633333333333333304e+00,5.328051708193738705e+02,4.469328222291011343e+01,8.794502263565501243e-01,3.300600363327306752e+01,1.547938296849453443e-01,-2.372995289514076289e-01,2.807818333900434782e-01,9.892805683607818423e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e+00,5.291849226266026562e+02,4.469341362837496945e+01,8.743299527730898912e-01,3.300738033057390908e+01,1.435732727789142960e-01,-1.685675713793787778e-01,3.191946743799805031e-01,9.888770440691281749e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.666666666666666519e+00,5.275901113092722881e+02,4.469436530369085858e+01,8.686379232197450895e-01,3.301061355311564682e+01,2.306916878281363159e-01,-1.209331138475774892e-01,4.228340393025865618e-01,9.879239381147460364e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.683333333333333126e+00,5.276453791505718982e+02,4.469771920281933575e+01,8.620131209245788240e-01,3.301552653130170967e+01,3.642556124720031097e-01,-1.022261857959536058e-01,5.391220410125081575e-01,9.871461116013010795e+00,0.000000000000000000e+00,0.000000000000000000e+00
