rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1616776848073232009,,270,,1616776848,72595200,'',11.821999549865723,-0.07999999821186066,nan,nan,nan,0.8100000023841858,2,0,3,True,"[3.940000057220459, 3.940000057220459, 3.940000057220459]","""id0""",''
1616776850071124988,,271,,1616776850,70447856,'',11.819000244140625,-0.15000000596046448,nan,nan,nan,0.8100000023841858,2,0,3,True,"[3.940000057220459, 3.940000057220459, 3.940000057220459]","""id0""",''
1616776852072709789,,272,,1616776852,71994221,'',11.8149995803833,-0.4000000059604645,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776854070172937,,273,,1616776854,69657510,'',11.817999839782715,-0.3100000023841858,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776856071096717,,274,,1616776856,70501544,'',11.819000244140625,-0.27000001072883606,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776858071702249,,275,,1616776858,71121463,'',11.817000389099121,-0.23000000417232513,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776860071318451,,276,,1616776860,70796312,'',11.817999839782715,-0.20000000298023224,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776862069961221,,277,,1616776862,69419683,'',11.817999839782715,-0.1599999964237213,nan,nan,nan,0.8100000023841858,2,0,3,True,"[3.940000057220459, 3.940000057220459, 3.940000057220459]","""id0""",''
1616776864070596577,,278,,1616776864,70146097,'',11.817999839782715,-0.12999999523162842,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776866070391558,,279,,1616776866,69788710,'',11.819999694824219,-0.10999999940395355,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776868070160277,,280,,1616776868,69435347,'',11.817999839782715,-0.09000000357627869,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776870069769542,,281,,1616776870,69024488,'',11.817000389099121,-0.07999999821186066,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.937999963760376, 3.937999963760376, 3.937999963760376]","""id0""",''
1616776872069510563,,282,,1616776872,68869641,'',11.817000389099121,-0.07000000029802322,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776874068057625,,283,,1616776874,67423416,'',11.817999839782715,-0.07000000029802322,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776876067798658,,284,,1616776876,67231271,'',11.817999839782715,-0.09000000357627869,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
1616776878066320934,,285,,1616776878,65746960,'',11.817999839782715,-0.07999999821186066,nan,nan,nan,0.800000011920929,2,0,3,True,"[3.938999891281128, 3.938999891281128, 3.938999891281128]","""id0""",''
