# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.583333333333333481e+00,1.073779803658394485e+03,3.350080522101612335e+00,2.527659476915626868e-01,-1.400936865403140814e+02,-1.632118139501166354e+00,-1.029224512306584529e+02,-9.386229792440527575e+00,1.007942865778063535e+01,3.633333333333333304e+00,1.000321237008667708e+03
3.600000000000000089e+00,1.072695154948831487e+03,3.347407911691135052e+00,-1.638561017906417394e+00,-1.404676553766184952e+02,-8.789911400732353108e-02,-1.182178540013474048e+02,-1.664699064809815354e+01,9.856113239446798957e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.616666666666666696e+00,1.052845107808630246e+03,3.281943379975915231e+00,-3.659861923793063632e+00,-1.409240272979791371e+02,-4.961652491851285873e+00,-1.235310496950251178e+02,-2.046870885371600224e+01,1.072746818912479227e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.633333333333333304e+00,1.000321237008667708e+03,3.069757376126869719e+00,-5.606629504896395666e+00,-1.413518581947935502e+02,-1.436354150487808212e+01,-1.161732867007156642e+02,-1.870684981700912175e+01,1.192130688859282195e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e+00,9.116809259222537776e+02,2.701357831253803354e+00,-7.309162266840417033e+00,-1.416365406296241076e+02,-2.307236406869821721e+01,-9.914872666553787894e+01,-1.040346221287599704e+01,1.256278227156830951e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.666666666666666519e+00,7.978707004391444571e+02,2.238423547205119934e+00,-8.654309282863607677e+00,-1.416884792508535611e+02,-2.708870111414502446e+01,-7.686931923875775396e+01,2.988892509840916922e+00,1.226789560381270583e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.683333333333333126e+00,6.860476772105096188e+02,1.767193950939804692e+00,-9.611759884842847157e+00,-1.414808547220760602e+02,-2.513581266268015213e+01,-5.297827175345681638e+01,1.731127283032443032e+01,1.107627715718201600e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999734e+00,5.990156253970512807e+02,1.370771702678487136e+00,-1.021932888892935054e+01,-1.410695630071186599e+02,-1.826565154201391294e+01,-3.199909556064288552e+01,2.704094779273477656e+01,9.821146326607854249e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.716666666666666785e+00,5.462955239883859804e+02,1.099562334675101338e+00,-1.055782392749699383e+01,-1.405842920853912688e+02,-9.780411029861346250e+00,-1.645143756222455167e+01,2.878536047190753777e+01,8.885692310225401513e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.733333333333333393e+00,5.247617413528034831e+02,9.462012932271401944e-01,-1.071625507559459223e+01,-1.401657467597940467e+02,-3.194489343293392736e+00,-6.770367729377699817e+00,2.300925611696757045e+01,8.415257059592297750e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+00,5.240639392855593997e+02,8.697592673683055553e-01,-1.077833647481316071e+01,-1.399038099318614741e+02,-2.942825194568357006e-01,-2.167522505148108181e+00,1.297316836026715237e+01,8.434701351965095739e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.766666666666666607e+00,5.324193938727578370e+02,8.211872436232183770e-01,-1.080585198330873276e+01,-1.398127113733208091e+02,-6.408176284547626445e-01,-9.229445338856896441e-01,3.052373473745385368e+00,8.856318969715221812e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.783333333333333215e+00,5.407951009454767473e+02,7.692996530532469901e-01,-1.083006807733489474e+01,-1.398443145683172304e+02,-2.198585559030258096e+00,-1.041581254590198569e+00,-3.335078619030040770e+00,9.463524908189864249e+00,0.000000000000000000e+00,0.000000000000000000e+00
