rosbagTimestamp,bools,-,name,value,-,name,value,-,name,value,-,name,value,-,name,value,ints,-,name,value,-,name,value,-,name,value,-,name,value,-,name,value,strs,doubles,-,name,value,-,name,value,groups,-,name,state,id,parent
1619182789313018511,,"""Start""",False,"""Reset""",False,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.0,,"""Default""",True,0,0
1619182792681533611,,"""Start""",False,"""Reset""",False,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.0,,"""Default""",True,0,0
1619182796689773888,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.0,,"""Default""",True,0,0
1619182799501330474,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.0,,"""Default""",True,0,0
1619182866253620244,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619182875577171354,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619182884250380470,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",0,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619182884487083555,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",0,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619182889352746446,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619182889602709827,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",120,"""Servo_release""",0,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
