# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
8.016666666666665719e+00,1.073692532494165334e+03,-2.875995901055724602e+01,4.505490798879823733e-01,-1.163494352322327074e+02,-2.875322285661294330e+00,4.889832527276161134e-01,-2.442494799155976892e+00,9.928633824072534253e+00,4.114999999999999858e+01,-1.725373987383198227e+01
8.033333333333333215e+00,1.069927503161473851e+03,-2.880682631310089903e+01,4.389542465801180571e-01,-1.163873631487780784e+02,-2.856159734237675885e+00,4.498995074629453805e-01,-2.395948678244558039e+00,9.955006078867571162e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,1.045355609206777672e+03,-2.885704020221534094e+01,4.256480504857527158e-01,-1.164213767975083442e+02,-3.080590152377556734e+00,2.206354791294766748e-01,-2.202832673933128316e+00,9.953181605075627658e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.066666666666666430e+00,9.870774628958365611e+02,-2.891196826075341164e+01,4.090014536499101405e-01,-1.164496514990836289e+02,-3.303608010207194301e+00,-1.731159323263451177e-01,-1.961799120054824375e+00,9.914296281795460075e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.083333333333333925e+00,8.927134721408517635e+02,-2.896700729248330219e+01,3.883526690517697388e-01,-1.164727620850961785e+02,-3.250447951174711747e+00,-5.609478700793952832e-01,-1.824809316372586476e+00,9.863285246071953338e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.099999999999999645e+00,7.757981703577307826e+02,-2.901797785442809996e+01,3.652049476938463157e-01,-1.164942142082192618e+02,-2.996455011874256780e+00,-7.080326933300280512e-01,-1.859566000457814727e+00,9.833082492982578415e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.116666666666667140e+00,6.643032126132443409e+02,-2.906634596216690269e+01,3.423535609685351977e-01,-1.165194510044292429e+02,-2.772826843833143151e+00,-4.990692201984305854e-01,-2.006502856472850205e+00,9.848419707079010266e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.133333333333332860e+00,5.804472609383690269e+02,-2.911308001789416977e+01,3.238438856484581185e-01,-1.165496629583343662e+02,-2.605648808745574030e+00,-3.496999800907379941e-02,-2.103475953103772333e+00,9.894050970859881389e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.150000000000000355e+00,5.325047309553410742e+02,-2.915703828470666537e+01,3.127015960627556046e-01,-1.165821829039395254e+02,-2.348095151358135624e+00,4.425696089206958561e-01,-1.988324305046490048e+00,9.948038763339306811e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.166666666666666075e+00,5.160225914809739152e+02,-2.919594940138959061e+01,3.089248179850334619e-01,-1.166125077254869637e+02,-1.985176553762295626e+00,7.159298774473619176e-01,-1.655897409217600647e+00,9.985209652881145814e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.183333333333333570e+00,5.195935768151205139e+02,-2.922857152700983008e+01,3.095769871168414511e-01,-1.166370621076293332e+02,-1.661517153757484877e+00,6.870050417658669639e-01,-1.263578613119739291e+00,9.987253941772948451e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.199999999999999289e+00,5.309736673502648046e+02,-2.925631825603969105e+01,3.097069161250709524e-01,-1.166552637462582709e+02,-1.506438772980359220e+00,3.908908670725892431e-01,-1.013740926206847526e+00,9.955297508127021189e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.216666666666666785e+00,5.412204299663210350e+02,-2.928212311561391346e+01,3.041270688403494571e-01,-1.166692482924089660e+02,-1.485916475365083533e+00,-5.783945080406371897e-02,-9.805783493812892937e-01,9.908977109282240292e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.233333333333332504e+00,5.461246048859081839e+02,-2.930876167103250296e+01,2.913759782526145203e-01,-1.166799845171357788e+02,-1.619048876852923202e+00,-5.314402008052138138e-01,-1.020441038769403841e+00,9.886490970258215327e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000000e+00,5.454981682137357666e+02,-2.933776883887819409e+01,2.733779473667242721e-01,-1.166864526620898772e+02,-1.751142133196376127e+00,-8.869421190210937667e-01,-9.260404877684836888e-01,9.887812663010842940e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.266666666666665719e+00,5.414228949200012266e+02,-2.936668746554867937e+01,2.542345574025317578e-01,-1.166880867621771642e+02,-1.693735076888069901e+00,-1.015240478356514986e+00,-6.625136038373401481e-01,9.900035230477836734e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.283333333333333215e+00,5.364821735133310767e+02,-2.939148512352259957e+01,2.378333863757268740e-01,-1.166864615534427969e+02,-1.432886580987586367e+00,-8.863416069846120626e-01,-3.973233839044106874e-01,9.910687627689060974e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000711e+00,5.324360170364732312e+02,-2.941115571352906954e+01,2.258416865756605052e-01,-1.166857236641704105e+02,-1.187531734580122400e+00,-5.773825326268161584e-01,-3.431497463669192505e-01,9.910397348311315469e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.316666666666666430e+00,5.299394260266874426e+02,-2.942828065808883053e+01,2.178287018528674290e-01,-1.166901580268119716e+02,-1.087398560402223158e+00,-2.377065731567788998e-01,-5.173898611716500895e-01,9.903166049182166475e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.333333333333333925e+00,5.287937004468190025e+02,-2.944501538630061788e+01,2.117368765834946043e-01,-1.167004146368256983e+02,-1.106967571840159481e+00,-3.068566022713026253e-02,-8.047481969648742073e-01,9.901558870463352591e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.349999999999999645e+00,5.283899839397678306e+02,-2.946468170869325576e+01,2.044998680127605162e-01,-1.167146663691519421e+02,-1.233938661788614111e+00,-2.483910971901368003e-02,-1.055585005935753662e+00,9.904880745893892779e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.366666666666667140e+00,5.282721665326963603e+02,-2.948978952524674213e+01,1.942774736506312494e-01,-1.167299614416397588e+02,-1.467021448807100059e+00,-1.718045852674670859e-01,-1.171586259824842990e+00,9.911447200691815951e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.383333333333332860e+00,5.281767219991820639e+02,-2.952081278915010287e+01,1.812077234782262514e-01,-1.167437812310839433e+02,-1.757612110998782562e+00,-3.559218990060936116e-01,-1.136611238031919546e+00,9.920717981387074502e+00,0.000000000000000000e+00,0.000000000000000000e+00
