rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1620232123959303815,,1379,,1620232123,958954869,"""base_link""",,-0.06998925420054308,-0.007192399211054605,0.9974667887028301,0.010477537952414236,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0002902191481553018,0.00318530248478055,0.0008723237551748748,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.3084110021591187,-0.14375677704810977,9.836268424987793,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232123981147200,,1380,,1620232123,980694259,"""base_link""",,-0.06999117451632836,-0.007186364309183449,0.9974667465559817,0.010477580099262748,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.000309605966322124,0.0028620241209864616,0.00024566415231674877,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.2828092575073242,-0.15730799734592318,9.84615421295166,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124000004188,,1381,,1620232123,999058845,"""base_link""",,-0.06998647514271938,-0.007165617523003957,0.9974672101713152,0.010475009141503618,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.0005700032343156636,0.002774911466985941,0.0005336876492947337,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.2953081130981445,-0.13688424229621768,9.836234092712402,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124020249610,,1382,,1620232124,19758533,"""base_link""",,-0.06998455482693411,-0.007168818049312754,0.9974674209055578,0.010468897848469546,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0004891366115771234,0.0037821512669324875,0.00038894385215826284,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.3145259618759155,-0.1450777053832996,9.797843933105469,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124039337587,,1383,,1620232124,38971367,"""base_link""",,-0.06999015772360803,-0.0071547014892396395,0.9974670837307698,0.010468307792590444,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0002200319286203012,0.0034277820959687233,-0.0001428884716006,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.2918424606323242,-0.14447325468063235,9.833932876586914,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124060988319,,1384,,1620232124,60642360,"""base_link""",,-0.06998979157286159,-0.007162158847248036,0.9974671258776182,0.01046506248525508,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0011191372759640217,0.0033137307036668062,0.0003114311839453872,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.3152400255203247,-0.11009052395820497,9.878301620483398,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124079519534,,1385,,1620232124,79153164,"""base_link""",,-0.06999219921158278,-0.007148629708876043,0.9974671258776182,0.01046177503107126,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,0.000592437107115984,0.0036307505797594786,0.0003867039922624822,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.3057568073272705,-0.15173667669296145,9.816346168518066,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124101248461,,1386,,1620232124,100671214,"""base_link""",,-0.07000238557803226,-0.007146087727075227,0.9974664093811936,0.010463671639254265,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0006719018565490842,0.0033268816769123077,-0.00047929663560353263,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.3248039484024048,-0.1041877195239055,9.856821060180664,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124119436868,,1387,,1620232124,118969565,"""base_link""",,-0.06999945637206076,-0.007153068298859843,0.9974666622622848,0.01045423074518775,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0005997371627017856,0.002985706552863121,0.0009720432572066781,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.329245924949646,-0.1599762886762607,9.855695724487305,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
1620232124140025800,,1388,,1620232124,139575996,"""base_link""",,-0.07000552551824632,-0.007152773270920265,0.9974661986469511,0.01045283989918688,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",,-0.0004670169437304139,0.0033952752128243446,-0.00027550576487556143,"[1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]",,-1.2949119806289673,-0.16765841841697574,9.80968952178955,"[8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]"
