rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1620232125827780859,,15,,1620232125,826927411,'',15.854999542236328,-1.5499999523162842,nan,nan,nan,0.8500000238418579,2,0,3,True,"[3.9560000896453857, 3.9560000896453857, 3.9560000896453857, 3.9560000896453857]","""id0""",''
1620232127827464028,,16,,1620232127,826794622,'',15.744999885559082,-7.46999979019165,nan,nan,nan,0.8100000023841858,2,0,3,True,"[3.8989999294281006, 3.8989999294281006, 3.8989999294281006, 3.8989999294281006]","""id0""",''
1620232129826875122,,17,,1620232129,826203167,'',15.25,-15.34000015258789,nan,nan,nan,0.6899999976158142,2,0,3,True,"[3.7890000343322754, 3.7890000343322754, 3.7890000343322754, 3.7890000343322754]","""id0""",''
1620232131826607677,,18,,1620232131,826047391,'',15.090999603271484,-15.619999885559082,nan,nan,nan,0.6499999761581421,2,0,3,True,"[3.753999948501587, 3.753999948501587, 3.753999948501587, 3.753999948501587]","""id0""",''
1620232133826299508,,19,,1620232133,825933200,'',14.930000305175781,-15.6899995803833,nan,nan,nan,0.6200000047683716,2,0,3,True,"[3.7330000400543213, 3.7330000400543213, 3.7330000400543213, 3.7330000400543213]","""id0""",''
1620232135826822413,,20,,1620232135,825873945,'',14.878000259399414,-16.0,nan,nan,nan,0.550000011920929,2,0,3,True,"[3.691999912261963, 3.691999912261963, 3.691999912261963, 3.691999912261963]","""id0""",''
1620232137824955542,,21,,1620232137,824186254,'',14.781999588012695,-16.139999389648438,nan,nan,nan,0.5600000023841858,2,0,3,True,"[3.696000099182129, 3.696000099182129, 3.696000099182129, 3.696000099182129]","""id0""",''
1620232139825610178,,22,,1620232139,825203810,'',14.776000022888184,-16.1200008392334,nan,nan,nan,0.550000011920929,2,0,3,True,"[3.691999912261963, 3.691999912261963, 3.691999912261963, 3.691999912261963]","""id0""",''
1620232141825092095,,23,,1620232141,823749920,'',14.741000175476074,-16.3700008392334,nan,nan,nan,0.5400000214576721,2,0,3,True,"[3.684999942779541, 3.684999942779541, 3.684999942779541, 3.684999942779541]","""id0""",''
1620232143823953865,,24,,1620232143,823435677,'',14.72599983215332,-16.200000762939453,nan,nan,nan,0.5199999809265137,2,0,3,True,"[3.677000045776367, 3.677000045776367, 3.677000045776367, 3.677000045776367]","""id0""",''
1620232145825867254,,25,,1620232145,824147060,'',14.710000038146973,-16.190000534057617,nan,nan,nan,0.5099999904632568,2,0,3,True,"[3.6710000038146973, 3.6710000038146973, 3.6710000038146973, 3.6710000038146973]","""id0""",''
1620232147824442651,,26,,1620232147,824107741,'',14.692999839782715,-16.110000610351562,nan,nan,nan,0.5099999904632568,2,0,3,True,"[3.6679999828338623, 3.6679999828338623, 3.6679999828338623, 3.6679999828338623]","""id0""",''
1620232149823883169,,27,,1620232149,823093581,'',14.675999641418457,-16.329999923706055,nan,nan,nan,0.5,2,0,3,True,"[3.6649999618530273, 3.6649999618530273, 3.6649999618530273, 3.6649999618530273]","""id0""",''
1620232152087885876,,28,,1620232152,86833575,'',14.979000091552734,-0.8299999833106995,nan,nan,nan,0.6000000238418579,2,0,3,True,"[3.802000045776367, 3.802000045776367, 3.802000045776367, 3.802000045776367]","""id0""",''
1620232154087470087,,29,,1620232154,86828292,'',15.331000328063965,-0.2199999988079071,nan,nan,nan,0.6499999761581421,2,0,3,True,"[3.8489999771118164, 3.8489999771118164, 3.8489999771118164, 3.8489999771118164]","""id0""",''
1620232156088169208,,30,,1620232156,86970715,'',15.446000099182129,-0.03999999910593033,nan,nan,nan,0.6800000071525574,2,0,3,True,"[3.86899995803833, 3.86899995803833, 3.86899995803833, 3.86899995803833]","""id0""",''
