# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.266666666666666607e+00,1.079673210990456028e+03,4.967677004480925262e+01,1.996924305423413704e-01,1.096810369601025030e+02,3.618575295939484349e+00,-2.004605049751219115e-01,1.651358902633774495e+00,9.915330646692373406e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.283333333333333215e+00,1.078533886773083850e+03,4.972414449662220193e+01,1.763130742186990452e-01,1.096922412427173441e+02,2.444776852760766062e+00,-6.783478656622701219e-01,1.646575517197617966e+00,9.867602333026637140e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999999822e+00,1.076512515846674660e+03,4.975385673968735034e+01,1.478826730456943850e-01,1.097005743405494229e+02,1.543371175580498633e+00,-9.063012917331384477e-01,1.754292070293388850e+00,9.852095328675801511e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.316666666666666430e+00,1.069895653853538533e+03,4.976900105136222408e+01,1.181687301221688302e-01,1.097093989974108297e+02,8.106259721198820767e-01,-8.144141877337484070e-01,1.806100050213170105e+00,9.878479439879191304e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333481e+00,1.042304410811558228e+03,4.977370122697757182e+01,9.080243309771443561e-02,1.097204152081909285e+02,3.025751508463552231e-01,-5.411920684142232929e-01,1.737754173761748566e+00,9.920924515146531064e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000089e+00,9.813742360038562538e+02,4.977514044957337092e+01,6.755296001763767821e-02,1.097333673265169978e+02,2.658401341768936721e-01,-2.764080694020544238e-01,1.608310613316597637e+00,9.945418146659196879e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.366666666666666696e+00,8.850500289275644263e+02,4.978294813467704927e+01,4.825234026863618048e-02,1.097472499105163308e+02,8.659852293009738800e-01,-1.223827519844121747e-01,1.520857687571420591e+00,9.936206992522317094e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.383333333333333304e+00,7.681149098759766503e+02,4.980727437894456244e+01,2.912657426103941460e-02,1.097622922143255551e+02,1.804590395420346827e+00,-1.187508788885212607e-01,1.599336976585900683e+00,9.898348683122364378e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.399999999999999911e+00,6.582833494224179276e+02,4.984746596412426101e+01,6.131920709858670882e-03,1.097783317167589985e+02,2.558986216445452655e+00,-2.914633999751146121e-01,1.854362414222025857e+00,9.860437709307506182e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.416666666666666519e+00,5.768382032054743149e+02,4.989572190446999400e+01,-2.213952034106847835e-02,1.097931975291139821e+02,2.801780304475815608e+00,-5.780259537126731795e-01,2.050263092406682919e+00,9.846266339158802339e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.433333333333333126e+00,5.311210986191582606e+02,4.994224252700782074e+01,-5.315710243194129991e-02,1.098040397536568094e+02,2.501563709857624662e+00,-8.335581163822883832e-01,1.946512513251137833e+00,9.865275993377062846e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e+00,5.161332865368015064e+02,4.997865589769194372e+01,-8.145730001458999225e-02,1.098093555140475956e+02,1.814879783562778792e+00,-8.950102254098211141e-01,1.517726978557513817e+00,9.912154211205038479e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.466666666666666785e+00,5.203502278572132127e+02,5.000026687517150492e+01,-1.016654107402487350e-01,1.098105463422609773e+02,9.553804623175830013e-01,-6.802422200274539366e-01,9.396880163176053458e-01,9.959391316119132753e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.483333333333333393e+00,5.317213202263569656e+02,5.000643296941880322e+01,-1.114441965472344892e-01,1.098101662001324428e+02,1.714673683520777647e-01,-3.403557004006171338e-01,4.105809031902096784e-01,9.977845225598704459e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,5.416233945720517795e+02,5.000222463494647940e+01,-1.132258097725026696e-01,1.098094265794280915e+02,-2.872972197042084064e-01,-9.240810313867137138e-02,7.206076698842556194e-02,9.963558614285334514e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.516666666666666607e+00,5.461358849578112995e+02,4.999599386859286909e+01,-1.115960033287353159e-01,1.098089409795976223e+02,-2.906559109694775156e-01,-9.041768445475828475e-03,-2.748620448802774341e-02,9.929334978855138161e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.533333333333333215e+00,5.452456118442089519e+02,4.999496037864216902e+01,-1.105607175650560881e-01,1.098092258384418329e+02,8.097191386566840454e-02,-3.668032347431299245e-02,6.864039347828675142e-02,9.893806912222977701e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e+00,5.410849533554206801e+02,5.000193038360858111e+01,-1.122495727254142484e-01,1.098103538557744514e+02,5.495322621916799433e-01,-1.181162955226102707e-01,2.465307259209806867e-01,9.873232991757429744e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.566666666666666430e+00,5.362000281148057184e+02,5.001510238216282289e+01,-1.170440979540856852e-01,1.098114511951292229e+02,8.220642155653828942e-01,-2.402707017586666050e-01,3.716995795152032711e-01,9.873673884604745155e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.583333333333333481e+00,5.323474299187969336e+02,5.002898030222036851e+01,-1.236701538220702778e-01,1.098113203261012245e+02,7.761918732220022266e-01,-3.592799259541962220e-01,3.875383555795610113e-01,9.888983825522370097e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000089e+00,5.301926144075741831e+02,5.003907001709909252e+01,-1.302066541333348204e-01,1.098096527611250934e+02,5.215358830654022171e-01,-4.167695868610583609e-01,3.109775534060390534e-01,9.904433939560899347e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.616666666666666696e+00,5.295300917120567874e+02,5.004441071840245314e+01,-1.355080901738754395e-01,1.098068601611786619e+02,2.673550110763178722e-01,-4.069536862804647992e-01,2.034850186038393294e-01,9.912050594094385048e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.633333333333333304e+00,5.297109793306274241e+02,5.004703969231452731e+01,-1.394430722940868672e-01,1.098036607240670151e+02,1.681976709772151080e-01,-3.588433370411301393e-01,1.217223692485576436e-01,9.912023118465642213e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e+00,5.299777823506346977e+02,5.004997724492414335e+01,-1.424184433372186476e-01,1.098008048443095674e+02,2.443758437218752633e-01,-2.950672867493928098e-01,9.137516452560168201e-02,9.907737609912398824e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.666666666666666519e+00,5.298055973723537591e+02,5.005471771875154730e+01,-1.447428390289659250e-01,1.097989912625285456e+02,3.724061825144616700e-01,-2.180782454634449252e-01,1.161239689977176803e-01,9.902422100482162648e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.683333333333333126e+00,5.290084550880902725e+02,5.006045252761774123e+01,-1.466625460682421944e-01,1.097984439957236589e+02,4.155873145331505092e-01,-1.548176483902895251e-01,1.618617288871283533e-01,9.901109476384949204e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999734e+00,5.277401264931626201e+02,5.006534444098751635e+01,-1.488585253791044616e-01,1.097988042752180178e+02,3.291956639225072090e-01,-1.372400251299317753e-01,2.232196175719349251e-01,9.899800409198098450e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.716666666666666785e+00,5.264808887623280498e+02,5.006852069965157170e+01,-1.520159162595432767e-01,1.097995327587192946e+02,2.032853928665538934e-01,-1.686199972883209441e-01,2.922685571979892760e-01,9.893833880297957961e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.733333333333333393e+00,5.256522185890876244e+02,5.007124446131095397e+01,-1.564989409967247058e-01,1.098002244630776829e+02,1.712297390220003657e-01,-2.269764833992813369e-01,3.536893024036803501e-01,9.883661565888473888e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+00,5.254416677817089294e+02,5.007570149774089430e+01,-1.622442978993033635e-01,1.098006648965633190e+02,2.810631490930836640e-01,-2.874106687358245482e-01,3.958775224214818866e-01,9.874047282965918271e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.766666666666666607e+00,5.257317508939927393e+02,5.008271854894110220e+01,-1.688079808406869886e-01,1.098007278874563042e+02,4.397005962433109261e-01,-3.335619321111867874e-01,4.057692875611359495e-01,9.871574991192934689e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.783333333333333215e+00,5.261667864786411428e+02,5.009083242886147502e+01,-1.754125370074520740e-01,1.098004539674916913e+02,5.131676141014326342e-01,-3.479647993295950092e-01,3.780521345232356056e-01,9.878439891030977194e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.799999999999999822e+00,5.264170310716352787e+02,5.009773870689431874e+01,-1.812985809668119508e-01,1.098000576844198974e+02,4.536038757291115386e-01,-3.248010234851785860e-01,3.252976954752128114e-01,9.888752020061467363e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.816666666666666430e+00,5.263092206256496866e+02,5.010206678150342441e+01,-1.859977935360423718e-01,1.097998003233011985e+02,3.110165598843669388e-01,-2.730781359803378661e-01,2.738847409504895913e-01,9.895720035043739315e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.833333333333333481e+00,5.257893666148787588e+02,5.010440260711206406e+01,-1.894518976179688230e-01,1.097998137111553234e+02,1.937019611853066925e-01,-2.141618977319991735e-01,2.374100453541671540e-01,9.894776688809731269e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000089e+00,5.248815204354802972e+02,5.010659248484948591e+01,-1.920537236403241921e-01,1.098000318648518459e+02,1.819864463955090939e-01,-1.751461050308130707e-01,2.150258224821392505e-01,9.885374417279322756e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.866666666666666696e+00,5.236784782018675060e+02,5.011017466980189994e+01,-1.946270103730092238e-01,1.098002599248767126e+02,2.441986368256966466e-01,-1.845428054704386089e-01,2.250165176013506352e-01,9.874207986360897138e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.883333333333333304e+00,5.223009162616713184e+02,5.011551752007044058e+01,-1.978532688778033843e-01,1.098001265805030897e+02,3.207137948253646620e-01,-2.294689895012460290e-01,2.451351826287743452e-01,9.868910497779266322e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.899999999999999911e+00,5.210463580228689580e+02,5.012170766871614092e+01,-2.017521319881277198e-01,1.097994441211627077e+02,3.557022893916294559e-01,-2.767520592573899374e-01,2.508626492535986352e-01,9.874413134134142567e+00,0.000000000000000000e+00,0.000000000000000000e+00
