rosbagTimestamp,dynamixel_state,-,name,id,present_position,present_velocity,present_current
1616775252508885722,,"""servo""",1,1748,0,0
1616775252524979647,,"""servo""",1,1748,0,0
1616775252540952777,,"""servo""",1,1748,0,0
1616775252557036840,,"""servo""",1,1748,0,0
1616775252572934311,,"""servo""",1,1748,0,0
1616775252588967739,,"""servo""",1,1748,0,0
1616775252605142435,,"""servo""",1,1748,0,0
1616775252621066518,,"""servo""",1,1748,0,0
1616775252636925490,,"""servo""",1,1748,0,0
1616775252652842236,,"""servo""",1,1748,0,0
1616775252668921711,,"""servo""",1,1748,0,0
1616775252684961226,,"""servo""",1,1748,0,0
1616775252700978580,,"""servo""",1,1748,0,0
1616775252717064130,,"""servo""",1,1748,0,0
1616775252732884154,,"""servo""",1,1748,0,0
1616775252748890558,,"""servo""",1,1748,0,0
1616775252765095541,,"""servo""",1,1748,0,0
1616775252780985137,,"""servo""",1,1748,0,0
1616775252797226143,,"""servo""",1,1748,0,0
1616775252813042531,,"""servo""",1,1748,0,0
1616775252829056546,,"""servo""",1,1748,0,0
1616775252845012440,,"""servo""",1,1748,0,0
1616775252861007307,,"""servo""",1,1748,0,0
1616775252877036160,,"""servo""",1,1748,0,0
1616775252893034051,,"""servo""",1,1748,0,0
1616775252909069866,,"""servo""",1,1748,0,0
1616775252925259124,,"""servo""",1,1748,0,0
1616775252940960379,,"""servo""",1,1748,0,0
1616775252957188848,,"""servo""",1,1748,0,0
1616775252972915240,,"""servo""",1,1748,0,0
1616775252989057662,,"""servo""",1,1748,0,0
1616775253004947971,,"""servo""",1,1748,0,0
1616775253020973962,,"""servo""",1,1748,0,0
1616775253037001177,,"""servo""",1,1748,0,0
1616775253053240133,,"""servo""",1,1748,0,0
1616775253069047008,,"""servo""",1,1748,0,0
1616775253085004652,,"""servo""",1,1748,0,0
1616775253101013243,,"""servo""",1,1748,0,0
1616775253117115805,,"""servo""",1,1748,0,0
1616775253132983365,,"""servo""",1,1748,0,0
1616775253148880211,,"""servo""",1,1748,0,0
1616775253164959174,,"""servo""",1,1748,0,0
1616775253180951004,,"""servo""",1,1748,0,0
1616775253196892923,,"""servo""",1,1748,0,0
1616775253213004022,,"""servo""",1,1748,0,0
1616775253228943304,,"""servo""",1,1748,0,0
1616775253245140837,,"""servo""",1,1748,0,0
1616775253260881790,,"""servo""",1,1748,0,0
1616775253276984689,,"""servo""",1,1748,0,0
1616775253293197509,,"""servo""",1,1748,0,0
1616775253309053332,,"""servo""",1,1748,0,0
1616775253324988364,,"""servo""",1,1748,0,0
1616775253341008742,,"""servo""",1,1748,0,0
1616775253357209512,,"""servo""",1,1748,0,0
1616775253372971452,,"""servo""",1,1748,0,0
1616775253388936733,,"""servo""",1,1748,0,0
1616775253405140065,,"""servo""",1,1748,0,0
1616775253420994313,,"""servo""",1,1748,0,0
1616775253436971393,,"""servo""",1,1748,0,0
1616775253453038370,,"""servo""",1,1748,0,0
1616775253468944303,,"""servo""",1,1748,0,0
1616775253485072864,,"""servo""",1,1748,0,0
1616775253500958385,,"""servo""",1,1748,0,0
1616775253516965789,,"""servo""",1,1748,0,0
1616775253532927645,,"""servo""",1,1748,0,0
1616775253549014295,,"""servo""",1,1748,0,0
1616775253565031661,,"""servo""",1,1748,0,0
1616775253581024028,,"""servo""",1,1748,0,0
1616775253596931899,,"""servo""",1,1748,0,0
1616775253613090833,,"""servo""",1,1748,0,0
1616775253628962105,,"""servo""",1,1748,0,0
1616775253644897263,,"""servo""",1,1748,0,0
1616775253660979150,,"""servo""",1,1748,0,0
1616775253677067163,,"""servo""",1,1748,0,0
1616775253693031519,,"""servo""",1,1748,0,0
1616775253709062559,,"""servo""",1,1748,0,0
1616775253724890071,,"""servo""",1,1748,0,0
1616775253740842040,,"""servo""",1,1748,0,0
1616775253756961126,,"""servo""",1,1748,0,0
1616775253772844923,,"""servo""",1,1748,0,0
1616775253788973896,,"""servo""",1,1748,0,0
1616775253804954151,,"""servo""",1,1748,0,0
1616775253821019927,,"""servo""",1,1748,0,0
1616775253836910674,,"""servo""",1,1748,0,0
1616775253852939901,,"""servo""",1,1748,0,0
1616775253868913307,,"""servo""",1,1748,0,0
1616775253884930335,,"""servo""",1,1748,0,0
1616775253900897603,,"""servo""",1,1748,0,0
1616775253917006915,,"""servo""",1,1748,0,0
1616775253932877425,,"""servo""",1,1748,0,0
1616775253948950000,,"""servo""",1,1748,0,0
1616775253965060512,,"""servo""",1,1748,0,0
1616775253980870025,,"""servo""",1,1748,0,0
1616775253996806782,,"""servo""",1,1748,0,0
1616775254012877545,,"""servo""",1,1748,0,0
1616775254141043246,,"""servo""",1,1841,58,3
1616775254188906552,,"""servo""",1,1939,123,2
1616775254236978461,,"""servo""",1,2037,130,2
1616775254285043308,,"""servo""",1,2134,129,5
1616775254333075293,,"""servo""",1,2231,129,9
1616775254381186838,,"""servo""",1,2326,127,15
1616775254429140515,,"""servo""",1,2417,125,25
1616775254477268022,,"""servo""",1,2509,123,24
1616775254525051169,,"""servo""",1,2601,122,27
1616775254573303582,,"""servo""",1,2692,121,32
1616775254621081392,,"""servo""",1,2782,120,28
1616775254669045793,,"""servo""",1,2874,121,29
1616775254716913486,,"""servo""",1,2965,120,24
1616775254765156201,,"""servo""",1,3056,121,25
1616775254813316743,,"""servo""",1,3150,123,19
1616775254860845564,,"""servo""",1,3240,122,32
1616775254909008056,,"""servo""",1,3332,120,31
1616775254956993944,,"""servo""",1,3423,120,25
1616775255005121413,,"""servo""",1,3516,121,26
1616775255052923560,,"""servo""",1,3605,120,34
1616775255101158536,,"""servo""",1,3693,117,47
1616775255148985831,,"""servo""",1,3779,114,50
1616775255196943908,,"""servo""",1,3861,111,79
1616775255245220008,,"""servo""",1,3937,105,105
1616775255293002880,,"""servo""",1,4004,95,162
1616775255341119437,,"""servo""",1,4063,84,200
1616775255389116249,,"""servo""",1,4117,74,217
1616775255436834937,,"""servo""",1,4168,70,250
1616775255485040365,,"""servo""",1,4210,62,276
1616775255532971943,,"""servo""",1,4244,51,324
1616775255580961631,,"""servo""",1,4269,40,395
1616775255629067801,,"""servo""",1,4287,27,366
1616775255677069275,,"""servo""",1,4304,25,399
