rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,Status,Status1,x_command,y_command,z_command,yaw_command,vx_command,vy_command,vz_command,Roll_pwm,Pitch_pwm,Thrust_pwm,Yaw_pwm,Roll_trim,Pitch_trim,Thrust_hover,x,y,z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,x_i,y_i,z_i,eb_x,eb_y,eb_z,eb_yaw,ebi_x,ebi_y,ebi_z,ebi_yaw,ebd_x,ebd_y,ebd_z,XY_PID,Z_PID,Yaw_PID,Perch_R_PID,Perch_T_PID,Thrust_v_PID,RP_v_PID
1620234543062008278,,156,,1620234542,998685000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1007,1510,1500,1500,1409,0.19884254794124578,0.9465649158812457,2.148307735752586e-05,0.0722214592556126,0.03365854115792503,1.6086428052314414,0.0004223621556298232,-0.0007017884515406776,0.0006522974040992211,-0.009894674028190078,0.004418152890007437,0.0015270197646594682,0.1988210866924603,0.9465883339507607,0.13489060065446878,2.421333881364984e-05,2.0559800649268914e-05,0.3650879162681737,0.03784647843654487,4.842667762729967e-07,4.842667762729967e-07,4.842667762729967e-07,0.001513859137461795,-0.0007172670105780651,-0.00039550582392745983,0.0006522974040992211,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543081598870,,157,,1620234543,18048000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1009,1510,1500,1500,1409,0.19879979736270187,0.9465752092188987,4.859345845653618e-06,0.07199530387074168,0.033671536634319287,1.6087736552040885,-0.0015711612564810154,0.00016857804812611568,-0.0006712229168114115,-0.005310130207820813,-0.011908370223452213,0.005745286937909468,0.1988210866924603,0.9465883339507607,0.13489060065446878,1.2306950714830597e-05,-2.1772301488697788e-05,0.36510453999968556,0.03797732840919199,7.30459591410768e-07,7.30459591410768e-07,7.30459591410768e-07,0.0030329522738294745,0.00022811065954091928,0.0015636277623465313,-0.0006712229168114115,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543105025656,,158,,1620234543,41675000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1011,1510,1500,1500,1409,0.19882450232747753,0.9465576870751129,-8.496970116983471e-06,0.07198060240771156,0.03382650225395217,1.6087600096785608,0.0013058190461922756,-0.0009038283052229746,-0.0005443602106739594,-0.007119715021115558,-0.009224244188972167,-0.0037109200301202513,0.1988210866924603,0.9465883339507607,0.13489060065446878,3.075443246917442e-05,2.2499851203229524e-06,0.36511789631564817,0.03796368288366425,1.345548572495188e-06,1.345548572495188e-06,1.345548572495188e-06,0.004551499589176044,-0.0009527388592287162,-0.0012705737494676582,-0.0005443602106739594,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543123854108,,159,,1620234543,60249000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1013,1510,1500,1500,1409,0.19884595667419508,0.9465677097975274,1.389752889788265e-05,0.07219540211018535,0.033788937460780315,1.60870262478416,0.0010915902350171205,7.849624166088106e-05,0.0007059407160102819,-0.004387696659351058,0.009569852321485531,0.0020916396122124554,0.1988210866924603,0.9465883339507607,0.13489060065446878,2.155184090319974e-05,2.4070518103358316e-05,0.3650955018166333,0.03790629798926348,1.7765842006896878e-06,1.7765842006896878e-06,1.7765842006896878e-06,0.006067751508746584,3.707161712867082e-05,-0.001093780872178281,0.0007059407160102819,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543144876494,,160,,1620234543,81424000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1015,1510,1500,1500,1409,0.1988493039925195,0.9465839171292824,8.108110156362924e-06,0.07209034540159542,0.03343255233107694,1.6087699155607311,0.00010076802733632742,0.00033554806548138666,-0.00023403737449685734,0.004360587407740545,-0.007745154494282036,0.0009601541606873631,0.1988210866924603,0.9465883339507607,0.13489060065446878,5.484891995363131e-06,2.802927566672826e-05,0.3651012912353748,0.037973588765834565,1.8863158289165827e-06,1.8863158289165827e-06,1.8863158289165827e-06,0.007586695059379966,0.0003314805614363013,-0.0001134342848147344,-0.00023403737449685734,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543162263839,,161,,1620234543,97746000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1017,1510,1500,1500,1409,0.1988220889684426,0.946561575505761,9.100002111767092e-06,0.0718458235697677,0.03381122875021124,1.6085767477598722,-0.000769106515144694,-0.00047767676952551255,0.0001852200688127939,-0.007504420727204574,-0.013621406060346838,-0.0040509322237720444,0.1988210866924603,0.9465883339507607,0.13489060065446878,2.6777207702273432e-05,-9.144073460550811e-09,0.3651002993434195,0.03778042096497569,2.4216546780409428e-06,2.4216546780409428e-06,2.4216546780409428e-06,0.009097911897978993,-0.00044828564577203777,0.0007866002209363358,0.0001852200688127939,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543186653255,,162,,1620234543,120024000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1019,1510,1500,1500,1409,0.19881837220051887,0.9465634228426242,1.3024895928581692e-05,0.07216990319111254,0.03369558508302523,1.6090103444778256,-0.0003408642463118147,7.645169273164337e-05,0.0001797602888466614,0.0065817297469555665,0.014650175173183582,0.015111962805709714,0.1988210866924603,0.9465883339507607,0.13489060065446878,2.4789214967272155e-05,-3.6642320335367957e-06,0.36509637444960263,0.03821401768292909,2.9178995898916256e-06,2.9178995898916256e-06,2.9178995898916256e-06,0.010626472605296158,8.941850017737339e-05,0.00033769457733473333,0.0001797602888466614,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543203445915,,163,,1620234543,140184000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1021,1510,1500,1500,1409,0.19878792882550392,0.9465807382728764,2.1947350833800838e-05,0.0723111739013968,0.033305912577945795,1.608664327878135,-0.0012763282206246594,0.00023020827379988205,0.0005219746831490327,0.0068158854362702255,0.004434582089531569,-0.015583276795504801,0.1988210866924603,0.9465883339507607,0.13489060065446878,6.334910416419963e-06,-3.342166024653815e-05,0.3650874519946974,0.0378680010832384,3.044255587340235e-06,3.044255587340235e-06,3.044255587340235e-06,0.012141192648625693,0.0002783636838976261,0.001266697768047206,0.0005219746831490327,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543224927993,,164,,1620234543,161400000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1023,1510,1500,1500,1409,0.19885612281981058,0.9465683529373672,2.5292962795103735e-05,0.07207029473989442,0.03358013093510921,1.6086932001911545,0.0023535973150650086,-0.00020886653750848807,0.00014190388669635395,-0.008145226003396648,-0.00902750047575304,0.002179813374996965,0.1988210866924603,0.9465883339507607,0.13489060065446878,2.1294108904390785e-05,3.4253934692309586e-05,0.36508410638273614,0.03789687339625791,3.470147034276853e-06,3.470147034276853e-06,3.470147034276853e-06,0.013657067584476011,-0.00029788920255909127,-0.002343993936632668,0.00014190388669635395,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
1620234543247579415,,165,,1620234543,181636000,'',"""Position""",'',0.1988210866924603,0.9465883339507607,0.5,1.5707963267948966,0.0,0.0,0.0,1500,1500,1025,1510,1500,1500,1409,0.19883136676118782,0.9466041959721915,1.7529236882612986e-05,0.07209403502219372,0.033283907974126586,1.6086480531458736,-0.0012113986445260983,0.0016618590882490013,-0.0003392622444806382,0.01643755164467009,0.005760530669685057,-0.0055555114432262855,0.1988210866924603,0.9465883339507607,0.13489060065446878,-1.546163416997524e-05,1.0872966738981194e-05,0.36509187010864863,0.037851726350977,3.1608689265368485e-06,3.1608689265368485e-06,3.1608689265368485e-06,0.01517113663851509,0.0017065112947458555,0.0011476417150227216,-0.0003392622444806382,"[160.0, 65.0, 160.0]","[170.0, 150.0, 160.0]","[260.0, 40.0, 0.0]","[120.0, 110.0, 110.0]","[90.0, 90.0, 70.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
