rosbagTimestamp,dynamixel_state,-,name,id,present_position,present_velocity,present_current
1619719862305903104,,"""servo""",1,899,0,0
1619719862305959139,,"""servo""",1,899,0,0
1619719862311124358,,"""servo""",1,899,0,0
1619719862327131968,,"""servo""",1,899,0,0
1619719862342932563,,"""servo""",1,899,0,0
1619719862359100478,,"""servo""",1,899,0,0
1619719862375309653,,"""servo""",1,899,0,0
1619719862391099036,,"""servo""",1,899,0,0
1619719862407084134,,"""servo""",1,900,0,0
1619719862422932439,,"""servo""",1,899,0,0
1619719862439040194,,"""servo""",1,899,0,0
1619719862455036380,,"""servo""",1,899,0,0
1619719862471158171,,"""servo""",1,900,0,0
1619719862486969828,,"""servo""",1,899,0,0
1619719862503600396,,"""servo""",1,899,0,0
1619719862519441726,,"""servo""",1,899,0,0
1619719862535660401,,"""servo""",1,899,0,0
1619719862551266105,,"""servo""",1,899,0,0
1619719862567218742,,"""servo""",1,899,0,0
1619719862583072772,,"""servo""",1,900,0,0
1619719862599142529,,"""servo""",1,899,0,0
1619719862615089779,,"""servo""",1,899,0,0
1619719862631097439,,"""servo""",1,899,0,0
1619719862647283640,,"""servo""",1,899,0,0
1619719862663142320,,"""servo""",1,899,0,0
1619719862679419529,,"""servo""",1,899,0,0
1619719862695155015,,"""servo""",1,899,0,0
1619719862711274182,,"""servo""",1,899,0,0
1619719862727350326,,"""servo""",1,899,0,0
1619719862743455744,,"""servo""",1,900,0,0
1619719862759481890,,"""servo""",1,899,0,0
1619719862775148753,,"""servo""",1,899,0,0
1619719862791242422,,"""servo""",1,899,0,0
1619719862807316266,,"""servo""",1,899,0,0
1619719862823485043,,"""servo""",1,899,0,0
1619719862839363447,,"""servo""",1,900,0,0
1619719862855201452,,"""servo""",1,899,0,0
1619719862871828695,,"""servo""",1,899,0,0
1619719862887208860,,"""servo""",1,899,0,0
1619719862903711321,,"""servo""",1,899,0,0
1619719862919218542,,"""servo""",1,899,0,0
1619719862935568761,,"""servo""",1,899,0,0
1619719862951363081,,"""servo""",1,899,0,0
1619719862967344042,,"""servo""",1,899,0,0
1619719862983479508,,"""servo""",1,899,0,0
1619719862999163221,,"""servo""",1,899,0,0
1619719863015104884,,"""servo""",1,900,0,0
1619719863031425204,,"""servo""",1,899,0,0
1619719863046982722,,"""servo""",1,899,0,0
1619719863063394501,,"""servo""",1,899,0,0
1619719863079276517,,"""servo""",1,899,0,0
1619719863094908419,,"""servo""",1,899,0,0
1619719863111145593,,"""servo""",1,899,0,0
1619719863127391454,,"""servo""",1,899,0,0
1619719863143765884,,"""servo""",1,899,0,0
1619719863159011743,,"""servo""",1,899,0,0
1619719863175017215,,"""servo""",1,899,0,0
1619719863191000789,,"""servo""",1,899,0,0
1619719863207137142,,"""servo""",1,900,0,0
1619719863223144165,,"""servo""",1,899,0,0
1619719863239365152,,"""servo""",1,899,0,0
1619719863255043277,,"""servo""",1,899,0,0
1619719863271137208,,"""servo""",1,899,0,0
1619719863286984213,,"""servo""",1,899,0,0
1619719863303319220,,"""servo""",1,899,0,0
1619719863319026507,,"""servo""",1,899,0,0
1619719863335057140,,"""servo""",1,900,0,0
1619719863351091399,,"""servo""",1,899,0,0
1619719863367154069,,"""servo""",1,899,0,0
1619719863383120406,,"""servo""",1,899,0,0
1619719863399021846,,"""servo""",1,899,0,0
1619719863414960308,,"""servo""",1,899,0,0
1619719863430976230,,"""servo""",1,899,0,0
1619719863447006852,,"""servo""",1,899,0,0
1619719863463028986,,"""servo""",1,899,0,0
1619719863479042870,,"""servo""",1,900,0,0
1619719863495046243,,"""servo""",1,899,0,0
1619719863511017005,,"""servo""",1,900,0,0
1619719863527016652,,"""servo""",1,899,0,0
1619719863543222215,,"""servo""",1,900,0,0
1619719863559237713,,"""servo""",1,900,0,0
1619719863575003434,,"""servo""",1,899,0,0
1619719863591098014,,"""servo""",1,900,0,0
1619719863607123374,,"""servo""",1,899,0,0
1619719863623066374,,"""servo""",1,899,0,0
1619719863639146555,,"""servo""",1,899,0,0
1619719863655274060,,"""servo""",1,899,0,0
1619719863671042256,,"""servo""",1,899,0,0
1619719863687235232,,"""servo""",1,899,0,0
1619719863703317676,,"""servo""",1,899,0,0
1619719863719060811,,"""servo""",1,900,0,0
1619719863735034797,,"""servo""",1,899,0,0
1619719863751028832,,"""servo""",1,899,0,0
1619719863767099802,,"""servo""",1,899,0,0
1619719863783484244,,"""servo""",1,899,0,0
1619719863799034138,,"""servo""",1,899,0,0
1619719863815432404,,"""servo""",1,899,0,0
1619719863831030434,,"""servo""",1,899,0,0
1619719863846924124,,"""servo""",1,899,0,0
1619719863863002905,,"""servo""",1,900,0,0
1619719863879236567,,"""servo""",1,899,0,0
1619719863895020337,,"""servo""",1,899,0,0
1619719863910997086,,"""servo""",1,899,0,0
1619719863926976335,,"""servo""",1,900,0,0
1619719863943004069,,"""servo""",1,899,0,0
1619719863959110899,,"""servo""",1,899,0,0
1619719863975388109,,"""servo""",1,899,0,0
1619719863991124619,,"""servo""",1,899,0,0
1619719864007147253,,"""servo""",1,900,0,0
1619719864023428025,,"""servo""",1,899,0,0
1619719864039429523,,"""servo""",1,899,0,0
1619719864055695170,,"""servo""",1,899,0,0
1619719864071215715,,"""servo""",1,899,0,0
1619719864087357044,,"""servo""",1,899,0,0
1619719864103533071,,"""servo""",1,900,0,0
1619719864119222221,,"""servo""",1,899,0,0
1619719864135316114,,"""servo""",1,899,0,0
1619719864151371209,,"""servo""",1,899,0,0
1619719864167275511,,"""servo""",1,899,0,0
1619719864183480712,,"""servo""",1,899,0,0
1619719864199522933,,"""servo""",1,900,0,0
1619719864214754941,,"""servo""",1,899,0,0
1619719864231214155,,"""servo""",1,899,0,0
1619719864246994276,,"""servo""",1,899,0,0
1619719864262964450,,"""servo""",1,899,0,0
1619719864279223735,,"""servo""",1,899,0,0
1619719864295468234,,"""servo""",1,899,0,0
1619719864311027765,,"""servo""",1,899,0,0
1619719864327045562,,"""servo""",1,899,0,0
1619719864342997224,,"""servo""",1,899,0,0
1619719864358960749,,"""servo""",1,899,0,0
1619719864375080341,,"""servo""",1,899,0,0
1619719864391350838,,"""servo""",1,899,0,0
1619719864406976554,,"""servo""",1,900,0,0
1619719864423110333,,"""servo""",1,899,0,0
1619719864438894091,,"""servo""",1,899,0,0
1619719864454959435,,"""servo""",1,899,0,0
1619719864471016568,,"""servo""",1,899,0,0
1619719864487391510,,"""servo""",1,899,0,0
1619719864503005176,,"""servo""",1,899,0,0
1619719864519111157,,"""servo""",1,899,0,0
1619719864534954586,,"""servo""",1,899,0,0
1619719864550941822,,"""servo""",1,899,0,0
1619719864566945920,,"""servo""",1,899,0,0
1619719864582987241,,"""servo""",1,900,0,0
1619719864599043073,,"""servo""",1,899,0,0
1619719864615099318,,"""servo""",1,899,0,0
1619719864630960247,,"""servo""",1,899,0,0
1619719864646951521,,"""servo""",1,899,0,0
1619719864662923320,,"""servo""",1,900,0,0
1619719864678898544,,"""servo""",1,899,0,0
1619719864695270536,,"""servo""",1,900,0,0
1619719864710979598,,"""servo""",1,899,0,0
1619719864727005644,,"""servo""",1,899,0,0
1619719864742947307,,"""servo""",1,899,0,0
1619719864759141671,,"""servo""",1,899,0,0
1619719864775216978,,"""servo""",1,899,0,0
1619719864791220962,,"""servo""",1,899,0,0
1619719864807060480,,"""servo""",1,899,0,0
1619719864823216583,,"""servo""",1,899,0,0
1619719864838981804,,"""servo""",1,899,0,0
1619719864854899681,,"""servo""",1,899,0,0
1619719864870938239,,"""servo""",1,899,0,0
1619719864887016808,,"""servo""",1,899,0,0
1619719864903494559,,"""servo""",1,899,0,0
1619719864918933695,,"""servo""",1,899,0,0
1619719864934882995,,"""servo""",1,899,0,0
1619719864951286174,,"""servo""",1,899,0,0
1619719864966860892,,"""servo""",1,899,0,0
1619719864983154838,,"""servo""",1,899,0,0
1619719864999260843,,"""servo""",1,899,0,0
1619719865015164846,,"""servo""",1,899,0,0
1619719865030915080,,"""servo""",1,899,0,0
1619719865046852031,,"""servo""",1,899,0,0
1619719865063379116,,"""servo""",1,899,0,0
1619719865079046192,,"""servo""",1,899,0,0
1619719865095457583,,"""servo""",1,899,0,0
1619719865110893182,,"""servo""",1,899,0,0
1619719865126961277,,"""servo""",1,899,0,0
1619719865142950475,,"""servo""",1,900,0,0
1619719865158914887,,"""servo""",1,899,0,0
1619719865174888023,,"""servo""",1,899,0,0
1619719865190829411,,"""servo""",1,899,0,0
1619719865207034699,,"""servo""",1,899,0,0
1619719865223069170,,"""servo""",1,899,0,0
1619719865239044382,,"""servo""",1,899,0,0
1619719865254939185,,"""servo""",1,899,0,0
1619719865270946982,,"""servo""",1,899,0,0
1619719865287042475,,"""servo""",1,899,0,0
1619719865303321785,,"""servo""",1,899,0,0
1619719865318962424,,"""servo""",1,899,0,0
1619719865334952685,,"""servo""",1,899,0,0
