rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1619719864103996337,,39,,1619719864,102839978,'',15.755000114440918,-0.029999999329447746,nan,nan,nan,1.0,2,0,3,True,"[5.251999855041504, 5.251999855041504, 5.251999855041504]","""id0""",''
1619719866103017897,,40,,1619719866,102337117,'',15.723999977111816,-0.47999998927116394,nan,nan,nan,1.0,2,0,3,True,"[5.23199987411499, 5.23199987411499, 5.23199987411499]","""id0""",''
1619719868102643330,,41,,1619719868,102134129,'',15.670000076293945,-4.409999847412109,nan,nan,nan,1.0,2,0,3,True,"[5.13100004196167, 5.13100004196167, 5.13100004196167]","""id0""",''
1619719870103716194,,42,,1619719870,102866034,'',14.817000389099121,-13.75,nan,nan,nan,1.0,2,0,3,True,"[4.821000099182129, 4.821000099182129, 4.821000099182129]","""id0""",''
1619719872102087447,,43,,1619719872,101314859,'',14.008000373840332,-18.440000534057617,nan,nan,nan,1.0,2,0,3,True,"[4.593999862670898, 4.593999862670898, 4.593999862670898]","""id0""",''
1619719874101693118,,44,,1619719874,101083234,'',13.696999549865723,-30.360000610351562,nan,nan,nan,1.0,2,0,3,True,"[4.359000205993652, 4.359000205993652, 4.359000205993652]","""id0""",''
1619719876103417501,,45,,1619719876,103046481,'',13.28499984741211,-18.360000610351562,nan,nan,nan,1.0,2,0,3,True,"[4.4770002365112305, 4.4770002365112305, 4.4770002365112305]","""id0""",''
1619719878103382905,,46,,1619719878,102915402,'',13.300999641418457,-26.18000030517578,nan,nan,nan,1.0,2,0,3,True,"[4.360000133514404, 4.360000133514404, 4.360000133514404]","""id0""",''
1619719880101972011,,47,,1619719880,101306768,'',12.753000259399414,-32.790000915527344,nan,nan,nan,1.0,2,0,3,True,"[4.164999961853027, 4.164999961853027, 4.164999961853027]","""id0""",''
1619719882101572257,,48,,1619719882,101103167,'',12.57699966430664,-27.68000030517578,nan,nan,nan,1.0,2,0,3,True,"[4.204999923706055, 4.204999923706055, 4.204999923706055]","""id0""",''
1619719884100623616,,49,,1619719884,99609814,'',12.680999755859375,-26.790000915527344,nan,nan,nan,1.0,2,0,3,True,"[4.24399995803833, 4.24399995803833, 4.24399995803833]","""id0""",''
1619719886100231799,,50,,1619719886,99814044,'',12.734000205993652,-26.920000076293945,nan,nan,nan,1.0,2,0,3,True,"[4.251999855041504, 4.251999855041504, 4.251999855041504]","""id0""",''
1619719888100945705,,51,,1619719888,99431027,'',12.789999961853027,-26.700000762939453,nan,nan,nan,1.0,2,0,3,True,"[4.242000102996826, 4.242000102996826, 4.242000102996826]","""id0""",''
1619719890099563248,,52,,1619719890,99194402,'',13.276000022888184,-1.9199999570846558,nan,nan,nan,1.0,2,0,3,True,"[4.761000156402588, 4.761000156402588, 4.761000156402588]","""id0""",''
