rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1617025079042255296,,61,,1617025079,41736233,'',12.418000221252441,-0.07000000029802322,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025081042106910,,62,,1617025081,41447028,'',12.418000221252441,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.139999866485596, 4.139999866485596, 4.139999866485596]","""id0""",''
1617025083040678170,,63,,1617025083,40071360,'',12.418999671936035,-0.07999999821186066,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025085041851172,,64,,1617025085,41116531,'',12.418999671936035,-0.47999998927116394,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025087039141104,,65,,1617025087,38406688,'',12.414999961853027,-0.30000001192092896,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025089038793376,,66,,1617025089,38159493,'',12.413999557495117,-0.25999999046325684,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025091040801315,,67,,1617025091,40289189,'',12.416999816894531,-0.2199999988079071,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025093039313428,,68,,1617025093,38865611,'',12.413999557495117,-0.1899999976158142,nan,nan,nan,1.0,2,0,3,True,"[4.13700008392334, 4.13700008392334, 4.13700008392334]","""id0""",''
1617025095040411833,,69,,1617025095,39676330,'',12.413000106811523,-0.15000000596046448,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025097037783674,,70,,1617025097,37103293,'',12.416000366210938,-0.12999999523162842,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025099037532667,,71,,1617025099,37040452,'',12.414999961853027,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025101038455881,,72,,1617025101,37817273,'',12.418999671936035,-0.09000000357627869,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025103037029203,,73,,1617025103,36291487,'',12.418999671936035,-0.07000000029802322,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025105037645981,,74,,1617025105,37082670,'',12.418000221252441,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.138000011444092, 4.138000011444092, 4.138000011444092]","""id0""",''
1617025107037516081,,75,,1617025107,36776178,'',12.416000366210938,-0.05000000074505806,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
1617025109038219105,,76,,1617025109,37654106,'',12.416999816894531,-0.07999999821186066,nan,nan,nan,1.0,2,0,3,True,"[4.138999938964844, 4.138999938964844, 4.138999938964844]","""id0""",''
