# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
2.483333333333333393e+00,1.085808779565419400e+03,6.549230483850143614e+00,-4.594445408466598657e-01,-1.643475535467682107e+02,5.557101023435158105e-01,-1.873087818524595605e+00,8.839756934074688433e-01,9.841194895715139168e+00,2.616666666666666785e+01,-1.425248249735051864e+01
2.500000000000000000e+00,1.083788796085694230e+03,6.553518031351798001e+00,-4.847791476588900750e-01,-1.643429007519964102e+02,-6.052704130420805129e-02,-1.455433884545290990e+00,3.696704390397900220e-01,9.863869341596601004e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.516666666666666607e+00,1.079396005581979125e+03,6.549684348095428987e+00,-5.019061518048154591e-01,-1.643441491774951260e+02,-4.414165421680550372e-01,-1.000081977593936688e+00,-3.507807580108934786e-03,9.898848878981551636e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.533333333333333215e+00,1.074999958185413561e+03,6.540497165640871913e+00,-5.117717627141069592e-01,-1.643485144883673286e+02,-6.471725100366769734e-01,-6.378258657528423914e-01,-1.932959852493652542e-01,9.927165168536907558e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.549999999999999822e+00,1.072039962454564829e+03,6.528779099731077729e+00,-5.175267993852120663e-01,-1.643529171037784806e+02,-6.709500051741221771e-01,-4.582679208144058158e-01,-1.862277687622979072e-01,9.940473747207610344e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.566666666666666430e+00,1.070887239190607943e+03,6.518039543802615299e+00,-5.227680228761820702e-01,-1.643549953988728305e+02,-5.142139972609398590e-01,-4.636825063096893795e-01,-3.608033784092978813e-02,9.937593082412085721e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.583333333333333481e+00,1.062414673535079828e+03,6.511482824879321285e+00,-5.298105102224521801e-01,-1.643541565548712242e+02,-2.175191014722933913e-01,-5.760045851761196323e-01,1.468159880748292345e-01,9.925086215510024346e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e+00,1.029470417043246698e+03,6.510859732962572366e+00,-5.391323073215605888e-01,-1.643513802767981247e+02,1.284247366435014026e-01,-6.870793539218238433e-01,2.580010139930164481e-01,9.913389791133443651e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.616666666666666696e+00,9.613842506968362613e+02,6.515774672117123245e+00,-5.496706444437295946e-01,-1.643482373510648245e+02,3.920832599517113937e-01,-7.165116512951767991e-01,2.665420581881777773e-01,9.910342615278629808e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.633333333333333304e+00,8.583106373761738723e+02,6.524197780973012506e+00,-5.595381307190756548e-01,-1.643458701885209052e+02,5.170015891344494907e-01,-6.425905089082614152e-01,2.032380367932190568e-01,9.916852076123079840e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.649999999999999911e+00,7.406711584764835834e+02,6.534012206083188445e+00,-5.672415888873331147e-01,-1.643446767842459053e+02,5.190167030449017727e-01,-5.038706736913705075e-01,1.171402337881656541e-01,9.923055097750019371e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.666666666666666519e+00,6.362039773276094365e+02,6.543389700318956059e+00,-5.722751904408617252e-01,-1.643446218327286488e+02,4.375606716446818756e-01,-3.659259139171999742e-01,3.712446500425480023e-02,9.924977951976412527e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.683333333333333126e+00,5.633426270173347348e+02,6.550956840806470893e+00,-5.751725493404626910e-01,-1.643454022461618820e+02,3.078528597635896702e-01,-2.827978248746427226e-01,-1.983707917910455809e-02,9.921593720765422120e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.700000000000000178e+00,5.261681005299260505e+02,6.555827523851395888e+00,-5.772081099906368751e-01,-1.643465893671323101e+02,1.562486803145481107e-01,-2.807525300841334781e-01,-4.233961665502172789e-02,9.913753823979192248e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.716666666666666785e+00,5.173872637202229043e+02,6.557674534465784966e+00,-5.799338623696943529e-01,-1.643477145378645901e+02,1.801032601594493299e-02,-3.510952054567895164e-01,-2.714407270145136747e-02,9.905252026347254102e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.733333333333333393e+00,5.246272449209341175e+02,6.557217632217620995e+00,-5.842799342301308041e-01,-1.643483740553380414e+02,-5.135313313331618668e-02,-4.353316436474637952e-01,1.616917039448853566e-02,9.896765218772358708e+00,0.000000000000000000e+00,0.000000000000000000e+00
