rosbagTimestamp,bools,-,name,value,-,name,value,-,name,value,-,name,value,ints,-,name,value,-,name,value,-,name,value,strs,doubles,-,name,value,groups,-,name,state,id,parent
1619714302785393125,,"""Start""",False,"""Reset""",False,"""Reboot""",False,"""Drop_test""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",900,[],,"""Ramp_K""",10.0,,"""Default""",True,0,0
1619714334587064176,,"""Start""",False,"""Reset""",False,"""Reboot""",False,"""Drop_test""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",900,[],,"""Ramp_K""",10.0,,"""Default""",True,0,0
