# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
5.750000000000000000e+00,1.073473861394405731e+03,-2.411158949882381108e+01,2.047018087166081912e+00,-1.345077477258169552e+02,-4.348807039099236715e-01,1.162666686592863874e+00,-1.036492818579348718e-02,9.909266538957446357e+00,3.568333333333333002e+01,-1.123141261146966130e+01
5.766666666666666607e+00,1.072869503447169791e+03,-2.412844476484535861e+01,2.063007246605658818e+00,-1.345130938517617381e+02,-1.145305218749876008e+00,8.120973480464692695e-01,2.429901047904794997e-02,9.884660220035813794e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.783333333333333215e+00,1.071971106705300826e+03,-2.415663004631046817e+01,2.072165944662794246e+00,-1.345185126284991100e+02,-1.896612383836901117e+00,4.432429039104608393e-01,-1.786496383020240164e-01,9.863217619569770278e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999999822e+00,1.071466705855482587e+03,-2.419413615877739687e+01,2.073507986887588750e+00,-1.345268536816651306e+02,-2.575835099835943609e+00,1.053511604265325863e-01,-5.670130725902179369e-01,9.854191866990767323e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.816666666666666430e+00,1.071529615551929965e+03,-2.423803490703638985e+01,2.067620979910680834e+00,-1.345402011245590188e+02,-3.040646395800014723e+00,-1.380664837061794659e-01,-1.027616791403664909e+00,9.857454370048866821e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.833333333333333037e+00,1.062128998383125690e+03,-2.428633721882339103e+01,2.056302149581974881e+00,-1.345594746777508135e+02,-3.292332519283200476e+00,-2.575465194621390230e-01,-1.459037424215338774e+00,9.868541302494094225e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999999645e+00,1.026760842429292097e+03,-2.433885499165162258e+01,2.042443512954503770e+00,-1.345838758139185245e+02,-3.504861115690870221e+00,-2.461663495087605957e-01,-1.799599145465161865e+00,9.892140210238192566e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.866666666666666252e+00,9.559286421480996978e+02,-2.439578821172601408e+01,2.029367604878866249e+00,-1.346115290521011900e+02,-3.564664463271031813e+00,-9.153663242204616857e-02,-1.900520070729236455e+00,9.932780882052679061e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.883333333333332860e+00,8.507579020080553391e+02,-2.445491115570208507e+01,2.020857879650004740e+00,-1.346401863656707576e+02,-3.457575947697045127e+00,2.213597742704568327e-01,-1.779745296693539203e+00,9.967381259761310730e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,7.329900173293385706e+02,-2.451348968563236497e+01,2.018624761087227437e+00,-1.346687222880147203e+02,-3.309292519530168342e+00,5.934526949830812859e-01,-1.621150579568771510e+00,9.971192903624782389e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.916666666666666963e+00,6.301351211268372481e+02,-2.457107480644326358e+01,2.020567881118563669e+00,-1.346977892657851044e+02,-3.248063057843908474e+00,8.179557140142095228e-01,-1.598129404568250367e+00,9.940319600646027709e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.933333333333333570e+00,5.596861996108447102e+02,-2.462948292500527003e+01,2.021909936085283910e+00,-1.347286660095827813e+02,-3.295344384862583631e+00,7.267607679690064604e-01,-1.739639023947068042e+00,9.891656591351702943e+00,0.000000000000000000e+00,0.000000000000000000e+00
