rosbagTimestamp,dynamixel_state,-,name,id,present_position,present_velocity,present_current
1616771049905092809,,"""servo""",1,1746,0,-2
1616771049920933212,,"""servo""",1,1746,0,-2
1616771049936897522,,"""servo""",1,1746,0,-2
1616771049953274738,,"""servo""",1,1746,0,-2
1616771049968884002,,"""servo""",1,1746,0,-2
1616771049985021279,,"""servo""",1,1746,0,-2
1616771050000847821,,"""servo""",1,1746,0,-2
1616771050016841804,,"""servo""",1,1746,0,-2
1616771050033093401,,"""servo""",1,1746,0,-2
1616771050048839384,,"""servo""",1,1746,0,-2
1616771050065439890,,"""servo""",1,1746,0,-2
1616771050080963720,,"""servo""",1,1746,0,-3
1616771050096796799,,"""servo""",1,1746,0,-3
1616771050112867179,,"""servo""",1,1746,0,-3
1616771050128856163,,"""servo""",1,1746,0,-2
1616771050144810423,,"""servo""",1,1746,0,-2
1616771050160938851,,"""servo""",1,1746,0,-2
1616771050176938122,,"""servo""",1,1746,0,-2
1616771050193077237,,"""servo""",1,1746,0,-2
1616771050208925852,,"""servo""",1,1746,0,-3
1616771050225145001,,"""servo""",1,1746,0,-2
1616771050240882696,,"""servo""",1,1746,0,-3
1616771050256941551,,"""servo""",1,1746,0,-3
1616771050272920098,,"""servo""",1,1746,0,-3
1616771050288876371,,"""servo""",1,1746,0,-3
1616771050304833094,,"""servo""",1,1746,0,-3
1616771050320857289,,"""servo""",1,1746,0,-3
1616771050336795525,,"""servo""",1,1746,0,-3
1616771050352806333,,"""servo""",1,1746,0,-3
1616771050368845453,,"""servo""",1,1746,0,-1
1616771050384907183,,"""servo""",1,1746,0,-2
1616771050400761161,,"""servo""",1,1746,0,-2
1616771050416858452,,"""servo""",1,1746,0,-2
1616771050432807576,,"""servo""",1,1746,0,-2
1616771050448793010,,"""servo""",1,1746,0,-2
1616771050464993359,,"""servo""",1,1746,0,-3
1616771050480873973,,"""servo""",1,1746,0,-3
1616771050496765124,,"""servo""",1,1746,0,-3
1616771050512920725,,"""servo""",1,1746,0,-3
