rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1616777292001379150,,492,,1616777292,317198,'',11.795000076293945,-0.07999999821186066,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.931999921798706, 3.931999921798706, 3.931999921798706]","""id0""",''
1616777294000814380,,493,,1616777294,210469,'',11.791999816894531,-0.49000000953674316,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930000066757202, 3.930000066757202, 3.930000066757202]","""id0""",''
1616777296000353230,,494,,1616777295,999721183,'',11.789999961853027,-0.3499999940395355,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930000066757202, 3.930000066757202, 3.930000066757202]","""id0""",''
1616777298000087696,,495,,1616777297,999470398,'',11.791000366210938,-0.30000001192092896,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930000066757202, 3.930000066757202, 3.930000066757202]","""id0""",''
1616777299999878959,,496,,1616777299,999208289,'',11.793000221252441,-0.25999999046325684,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777301999550403,,497,,1616777301,998919881,'',11.791999816894531,-0.2199999988079071,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.928999900817871, 3.928999900817871, 3.928999900817871]","""id0""",''
1616777303999193361,,498,,1616777303,998500604,'',11.791000366210938,-0.1899999976158142,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777305998063353,,499,,1616777305,997329561,'',11.793999671936035,-0.15000000596046448,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777307998367381,,500,,1616777307,997764058,'',11.791999816894531,-0.12999999523162842,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777309996057839,,501,,1616777309,995572661,'',11.793999671936035,-0.10999999940395355,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777311997849825,,502,,1616777311,997189667,'',11.793999671936035,-0.09000000357627869,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777313997492970,,503,,1616777313,996802726,'',11.795000076293945,-0.07999999821186066,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777315997192975,,504,,1616777315,996611426,'',11.791000366210938,-0.07000000029802322,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777317994804949,,505,,1616777317,994129092,'',11.793000221252441,-0.07000000029802322,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777319996448504,,506,,1616777319,995827845,'',11.791999816894531,-0.07000000029802322,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
1616777321996071563,,507,,1616777321,995552236,'',11.793000221252441,-0.09000000357627869,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930000066757202, 3.930000066757202, 3.930000066757202]","""id0""",''
1616777323995786617,,508,,1616777323,995310539,'',11.791999816894531,-0.07999999821186066,nan,nan,nan,0.7900000214576721,2,0,3,True,"[3.930999994277954, 3.930999994277954, 3.930999994277954]","""id0""",''
