rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1616769851406439449,,55,,1616769851,404731176,'',12.229000091552734,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.076000213623047, 4.076000213623047, 4.076000213623047]","""id0""",''
1616769853406469275,,56,,1616769853,405653037,'',12.22700023651123,-0.6899999976158142,nan,nan,nan,1.0,2,0,3,True,"[4.073999881744385, 4.073999881744385, 4.073999881744385]","""id0""",''
1616769855405354752,,57,,1616769855,404435481,'',12.222999572753906,-0.3199999928474426,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769857405641266,,58,,1616769857,404117760,'',12.22599983215332,-0.27000001072883606,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769859406491492,,59,,1616769859,405263585,'',12.22599983215332,-0.23000000417232513,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769861406783043,,60,,1616769861,405383719,'',12.225000381469727,-0.20000000298023224,nan,nan,nan,1.0,2,0,3,True,"[4.073999881744385, 4.073999881744385, 4.073999881744385]","""id0""",''
1616769863403597277,,61,,1616769863,402982355,'',12.223999977111816,-0.1599999964237213,nan,nan,nan,1.0,2,0,3,True,"[4.073999881744385, 4.073999881744385, 4.073999881744385]","""id0""",''
1616769865406281532,,62,,1616769865,404648506,'',12.223999977111816,-0.14000000059604645,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769867405294904,,63,,1616769867,403906392,'',12.225000381469727,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769869405075778,,64,,1616769869,403643868,'',12.225000381469727,-0.09000000357627869,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769871402003107,,65,,1616769871,401538440,'',12.229000091552734,-0.07999999821186066,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769873404145787,,66,,1616769873,403485754,'',12.22599983215332,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769875401419400,,67,,1616769875,401072528,'',12.227999687194824,-0.05000000074505806,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769877402994868,,68,,1616769877,402457430,'',12.227999687194824,-0.05000000074505806,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769879402810741,,69,,1616769879,402022801,'',12.22599983215332,-0.07999999821186066,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
1616769881402881452,,70,,1616769881,401611484,'',12.22700023651123,-0.05999999865889549,nan,nan,nan,1.0,2,0,3,True,"[4.074999809265137, 4.074999809265137, 4.074999809265137]","""id0""",''
