# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
2.916666666666666519e+00,1.074241566881669087e+03,2.125504813568639406e+01,1.068659175466734723e+01,-1.593191477246460295e+02,5.345017826923234017e-01,1.584926594472289563e-01,5.257238314608010388e-01,9.934855019934083487e+00,5.400000000000000355e+00,4.710822187507665149e+02
2.933333333333333126e+00,1.069400171446881586e+03,2.126835673561938478e+01,1.068793505948154987e+01,-1.593113117992200785e+02,7.514944208438743001e-01,8.594601660293732515e-02,4.449585146268298930e-01,9.928605316505450418e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.950000000000000178e+00,1.041974467726480270e+03,2.128363632329283561e+01,1.068618428695775435e+01,-1.593041328645601311e+02,9.339563844105788215e-01,-1.738478041544490871e-01,5.359418464174292573e-01,9.913767398505527240e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.966666666666666785e+00,9.800040393594654233e+02,2.130117283794683303e+01,1.067748403430132598e+01,-1.592961211108498674e+02,1.174119649128815945e+00,-5.796038978572358724e-01,7.975539746500744931e-01,9.904035501481956771e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.983333333333333393e+00,8.821230743068953188e+02,2.132396394155231789e+01,1.066008708862042376e+01,-1.592859728029264943e+02,1.621748845853100196e+00,-1.013531990019602258e+00,1.144555196584643664e+00,9.902277078666100962e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,7.643805312658305411e+02,2.135765351369641252e+01,1.063416970921405280e+01,-1.592728318685173008e+02,2.346341276414335653e+00,-1.371839959139633747e+00,1.488616941917409786e+00,9.908273793786234407e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.016666666666666607e+00,6.547851860282088410e+02,2.140573989735554505e+01,1.060117214246211681e+01,-1.592562713178224385e+02,3.172086112985040174e+00,-1.634163365020096403e+00,1.802288490026685341e+00,9.915980833967793728e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.033333333333333215e+00,5.743090551491393398e+02,2.146679765210178914e+01,1.056266917764908975e+01,-1.592360475065286209e+02,3.817136529153948743e+00,-1.856983205921812319e+00,2.116562681757714781e+00,9.916336741573449132e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.049999999999999822e+00,5.297809624669354207e+02,2.153602004994602481e+01,1.051917588510936952e+01,-1.592118840250429912e+02,4.124077891558853182e+00,-2.123358417649432894e+00,2.473361448870388557e+00,9.903651986189238698e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.066666666666666430e+00,5.157291145098010929e+02,2.160991110114417069e+01,1.046830817468752883e+01,-1.591840127103300233e+02,4.157138588768763299e+00,-2.474617903924342777e+00,2.800508540208533681e+00,9.877513120829625848e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.083333333333333481e+00,5.203418918134397018e+02,2.168584863301516208e+01,1.041002373639248191e+01,-1.591535245343552560e+02,4.082690698225746928e+00,-2.821555836543778284e+00,3.052882641551080134e+00,9.853865691066362231e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,5.315265193078812445e+02,2.176172028802282554e+01,1.034700387722953963e+01,-1.591224730121151083e+02,3.987458105974279299e+00,-3.039593978101945204e+00,3.132333819421459609e+00,9.840813338198113769e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.116666666666666696e+00,5.407980979484168529e+02,2.183590557269539545e+01,1.028361721714567523e+01,-1.590935385708031333e+02,3.852357736729547621e+00,-3.020106057531962485e+00,2.941892148224579895e+00,9.841094343504490638e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133333333333333304e+00,5.445169290349848552e+02,2.190591163871945213e+01,1.022564854892264918e+01,-1.590693270547221232e+02,3.609551332722593209e+00,-2.704035110613619786e+00,2.488600241668517565e+00,9.853300937481364485e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999999911e+00,5.429355520019787491e+02,2.196826818699549122e+01,1.017846789664842433e+01,-1.590508387677471660e+02,3.220414988256211863e+00,-2.132075245743285663e+00,1.926272797467191156e+00,9.869943737826032404e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.166666666666666519e+00,5.383339193112622070e+02,2.202064700870577596e+01,1.014337910304223200e+01,-1.590359039657645894e+02,2.714726117622611845e+00,-1.506991658319024818e+00,1.525026815197609853e+00,9.887233623508819846e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.183333333333333126e+00,5.332748130940151441e+02,2.206346531126147070e+01,1.011618947502879173e+01,-1.590204268544131594e+02,2.264081828585037037e+00,-1.110305779137582327e+00,1.485971725990761660e+00,9.898286975375567565e+00,0.000000000000000000e+00,0.000000000000000000e+00
