# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.083333333333333481e+00,1.087089123390127043e+03,-1.526843694796636086e+01,2.460025713296634997e+00,-7.571056471764659079e+01,7.958436913926411616e-02,-1.054345473612489370e-01,-6.413820951944104731e-02,9.947804338505978450e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,1.085138125556200521e+03,-1.527089993847463667e+01,2.460392765055145592e+00,-7.571119482133519796e+01,-8.077615729244452814e-02,-4.443691643268743441e-02,-4.041929163740668601e-02,9.949087985499438958e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.116666666666666696e+00,1.080473132598883922e+03,-1.527401632058404246e+01,2.462019001113052941e+00,-7.571126390817880747e+01,-1.150654179830817581e-01,-2.720126535963730829e-02,-1.018456206378220985e-04,9.946077459832103784e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133333333333333304e+00,1.075770815939232762e+03,-1.527529372030313759e+01,2.463926927628834918e+00,-7.571063093931897470e+01,-3.894659718328312425e-02,-6.899484495927132865e-02,3.396391259285196779e-02,9.942075547463957719e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999999911e+00,1.072519860264102817e+03,-1.527464943086609850e+01,2.465104064900937697e+00,-7.570952331643137256e+01,1.350143392243721013e-02,-1.315177238555842454e-01,4.327133874046981687e-02,9.940020644438337882e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.166666666666666519e+00,1.071131040803329370e+03,-1.527402789860635934e+01,2.465148495644172044e+00,-7.570834658155033026e+01,-5.391860588087421524e-02,-1.751972678052245991e-01,2.685802236913409358e-02,9.940792205594512154e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.183333333333333126e+00,1.071233699620313246e+03,-1.527551900066603707e+01,2.464350442576432876e+00,-7.570745496120896689e+01,-1.941503037831865397e-01,-1.928669694412250002e-01,-1.673395688970586576e-03,9.941689007079981266e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,1.071617032701127300e+03,-1.527863786864527995e+01,2.463468430973430046e+00,-7.570690029168238766e+01,-2.402643146334189073e-01,-1.917176505416833543e-01,-1.945128532945637409e-02,9.933488722398399418e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.216666666666666785e+00,1.054276914332152046e+03,-1.528122843678117526e+01,2.462447406430290808e+00,-7.570606813467685470e+01,-1.591299669898313673e-01,-2.126775519613939847e-01,-7.292415393671494717e-03,9.925097450376917152e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.233333333333333393e+00,1.003878701736214452e+03,-1.528294076363509291e+01,2.461230121839922180e+00,-7.570493979657210559e+01,-1.058821669699680085e-01,-2.197766170149569598e-01,5.431231347159903161e-03,9.925785342128097710e+00,0.000000000000000000e+00,0.000000000000000000e+00
