rosbagTimestamp,bools,-,name,value,-,name,value,-,name,value,-,name,value,-,name,value,ints,-,name,value,-,name,value,-,name,value,-,name,value,-,name,value,strs,doubles,-,name,value,-,name,value,groups,-,name,state,id,parent
1619098943131494048,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",150,"""Servo_release""",30,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
1619098948702436216,,"""Start""",False,"""Reset""",True,"""Reboot""",False,"""Drop_test""",False,"""Servo_reset""",False,,"""Grip_Current""",400,"""Ramp_Start_Current""",200,"""Reset_position""",700,"""Servo_lock""",150,"""Servo_release""",30,[],,"""Ramp_K""",10.0,"""Delay""",0.2,,"""Default""",True,0,0
