# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
4.433333333333333570e+00,1.082995517498257868e+03,-2.283126165082171255e+00,3.693289826362714301e+00,-1.631545734924605995e+02,2.204729732974843870e+00,-6.786104194565976133e-01,3.412484370393311650e-01,9.931302946359375383e+00,3.028333333333333144e+01,-1.239879503308904951e+01
4.450000000000000178e+00,1.081750853822393083e+03,-2.254999065772163025e+00,3.684560166888983801e+00,-1.631504334087240693e+02,1.472551899416384202e+00,-6.252033145404622960e-01,1.617500393951450954e-01,9.943563192772522541e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.466666666666666785e+00,1.077028484971539910e+03,-2.238614722750636332e+00,3.677291549208688615e+00,-1.631495342828397384e+02,7.972833037800750589e-01,-5.580794286807633231e-01,-4.274198074884799636e-02,9.945298742577161732e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.483333333333333393e+00,1.072308054377693679e+03,-2.234573737221735357e+00,3.670074232600456288e+00,-1.631518016271899114e+02,1.118636961417820430e-01,-5.705845694908940890e-01,-2.248738125814641609e-01,9.932150248714501473e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,1.069483755305705472e+03,-2.242529508929217652e+00,3.660981239637848716e+00,-1.631558830194991856e+02,-5.868020310248884819e-01,-6.980194026803354657e-01,-3.083635493542215555e-01,9.915022263517901280e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.516666666666666607e+00,1.068907898293196467e+03,-2.260199052554753063e+00,3.649116743594286394e+00,-1.631599490306200266e+02,-1.195679568988747388e+00,-8.673343972316204242e-01,-2.836643645443722161e-01,9.909417838065447626e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.533333333333333215e+00,1.069941416146033589e+03,-2.284309608796188940e+00,3.635712542958521531e+00,-1.631633147919949920e+02,-1.605893719239339879e+00,-9.269553296362706973e-01,-2.312336281671806271e-01,9.916252328155893636e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999999822e+00,1.064930828475195767e+03,-2.312428957546961428e+00,3.623921274185597063e+00,-1.631669807004362269e+02,-1.794046888171286991e+00,-7.560374861085793485e-01,-2.319771988110341521e-01,9.918419636519701044e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.566666666666666430e+00,1.036422480614158530e+03,-2.342310627654284438e+00,3.618800199125749018e+00,-1.631723500261754225e+02,-1.795707698220753601e+00,-3.030582402461219904e-01,-3.159298736308227551e-01,9.921916157886959908e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.583333333333333037e+00,9.727699930660548944e+02,-2.371640335217652495e+00,3.623084584849842305e+00,-1.631798918379423640e+02,-1.696924658260404950e+00,2.897420591619483954e-01,-4.380799121881124303e-01,9.939945696007796982e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999999645e+00,8.732651242948481922e+02,-2.400456408367679373e+00,3.635784996537772873e+00,-1.631896743715894331e+02,-1.600617799656321560e+00,7.735898904375337892e-01,-5.588086391477913306e-01,9.959618481561257397e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.616666666666666252e+00,7.556254687974580975e+02,-2.429472146570515800e+00,3.651964620554883467e+00,-1.631999852825782682e+02,-1.568109648974401082e+00,9.016463327396923022e-01,-5.872814604283540518e-01,9.962463005315370879e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.633333333333332860e+00,6.478265903553100316e+02,-2.458937202947533152e+00,3.664629793217057951e+00,-1.632078559110007063e+02,-1.622052415237055456e+00,5.551118589511806478e-01,-4.403358198109074140e-01,9.947544830557296436e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000355e+00,5.699698576815792421e+02,-2.489268001946332021e+00,3.667599410835850726e+00,-1.632117546365911949e+02,-1.764842533141842473e+00,-1.396306080614876377e-01,-2.277688307127683498e-01,9.934223671783477982e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.666666666666666963e+00,5.279230348503541563e+02,-2.517645090021646048e+00,3.655970704627053536e+00,-1.632090253521043905e+02,-1.687247446970210119e+00,-1.175435920424784841e+00,1.873110372159704218e-01,9.929972251553413898e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.683333333333333570e+00,5.155993695770196155e+02,-2.552572318620965675e+00,3.622903962417912460e+00,-1.631985654251554081e+02,-2.084028279695925967e+00,-2.562003071248421193e+00,6.476346746590546655e-01,9.929264139924653065e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000178e+00,5.210232215219456293e+02,-2.604277090619270041e+00,3.567889558018742413e+00,-1.631848330738082211e+02,-3.172370636475311034e+00,-3.836233737114700393e+00,7.534117330457370532e-01,9.878878467511590600e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.716666666666666785e+00,5.322830427999504082e+02,-2.668628797366084715e+00,3.501043501669300895e+00,-1.631749330400563167e+02,-4.003519661225183768e+00,-4.352931951179865422e+00,4.387254435876807301e-01,9.771429109819097292e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.733333333333333393e+00,5.412286544865783071e+02,-2.729630061524990658e+00,3.437202575718901087e+00,-1.631721942235536176e+02,-3.627887587132588187e+00,-3.872282827975570996e+00,6.305500457180948648e-02,9.675035693665137160e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000000e+00,5.446129248302620454e+02,-2.773871465949552029e+00,3.387537146255218179e+00,-1.631727480478899110e+02,-2.509275399939977724e+00,-2.771142861011796299e+00,1.006225876327038193e-03,9.665476347322474737e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.766666666666666607e+00,5.429679196627524789e+02,-2.801174019720188646e+00,3.357183986593641478e+00,-1.631719036306942598e+02,-1.509397468392918995e+00,-1.515072533489185691e+00,1.628045708928351210e-01,9.741657256644707275e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.783333333333333215e+00,5.386720386615371581e+02,-2.815480140810315834e+00,3.347046798514524468e+00,-1.631717234132730709e+02,-7.718766693588823280e-01,-4.042592144180008340e-01,1.738841928967689299e-01,9.850225881943494244e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e+00,5.342355162964104238e+02,-2.823356250219810626e+00,3.351845792736070084e+00,-1.631748373772309151e+02,-3.685231076512257564e-01,3.197271675022592685e-01,-2.731610338887743850e-02,9.936402190566923309e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.816666666666666430e+00,5.310331266458072150e+02,-2.830832060272563400e+00,3.363018287515772364e+00,-1.631804963248942215e+02,-3.024874088428803898e-01,5.404468293797510814e-01,-1.832803599426496843e-01,9.976692178884203344e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.833333333333333037e+00,5.293409710430689756e+02,-2.838764861344796664e+00,3.372472472714342473e+00,-1.631841165980037545e+02,-3.092852426777908392e-01,3.292523460885409814e-01,-6.492515370791046569e-02,9.978327708794434869e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999645e+00,5.287308312861410968e+02,-2.841893881128794597e+00,3.374905830677701335e+00,-1.631810551106045182e+02,-3.960920267629075564e-02,-1.369539342981492547e-01,2.632408461445407966e-01,9.954484172830850852e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.866666666666666252e+00,5.285688959694724645e+02,-2.839035611628125899e+00,3.368717074380464194e+00,-1.631718126710263732e+02,2.318197589971622008e-01,-6.553493542355450785e-01,5.408371151788711195e-01,9.927534748353096461e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.883333333333332860e+00,5.284696510654677013e+02,-2.833528554229067353e+00,3.356500258692971528e+00,-1.631604993304449351e+02,2.702695492675746269e-01,-9.772206313647296971e-01,5.832774358380742319e-01,9.916405019107529029e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000355e+00,5.282774255220302848e+02,-2.828293695058828217e+00,3.343362256807358435e+00,-1.631517571490504679e+02,1.582925734467712231e-01,-9.687849186213107755e-01,3.991944763055728096e-01,9.926200998467491488e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.916666666666666963e+00,5.279927386273409411e+02,-2.825313941376124571e+00,3.333490824804599573e+00,-1.631480160524660619e+02,9.590665371547277274e-03,-7.017675804534984074e-01,1.250584918316197114e-01,9.940198369457437622e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.933333333333333570e+00,5.276860439830229552e+02,-2.826042924083121299e+00,3.328408378410435464e+00,-1.631487942072226360e+02,-1.867803008900691675e-01,-3.740926833215318936e-01,-9.259816204333948253e-02,9.936400136171297248e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000178e+00,5.274303514263356192e+02,-2.830278784728141872e+00,3.327851322334476336e+00,-1.631521068053386330e+02,-3.419705301603145342e-01,-9.278323598681331719e-02,-2.010601903992187411e-01,9.928489739770572697e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.966666666666666785e+00,5.272658754329755766e+02,-2.835894787226270086e+00,3.331094311913324724e+00,-1.631564092007234592e+02,-3.528395330741095348e-01,9.742519471156052546e-02,-2.310399337001275977e-01,9.931701210909201549e+00,0.000000000000000000e+00,0.000000000000000000e+00
