rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,charge,capacity,design_capacity,percentage,power_supply_status,power_supply_health,power_supply_technology,present,cell_voltage,location,serial_number
1619188061715109762,,72,,1619188061,714138641,'',15.121999740600586,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[5.040999889373779, 5.040999889373779, 5.040999889373779]","""id0""",''
1619188063714224063,,73,,1619188063,713518443,'',15.119999885559082,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.040999889373779, 5.040999889373779, 5.040999889373779]","""id0""",''
1619188065714098580,,74,,1619188065,713434197,'',15.12600040435791,-0.25999999046325684,nan,nan,nan,1.0,2,0,3,True,"[5.039000034332275, 5.039000034332275, 5.039000034332275]","""id0""",''
1619188067713178783,,75,,1619188067,712902270,'',15.095999717712402,-0.9700000286102295,nan,nan,nan,1.0,2,0,3,True,"[5.0279998779296875, 5.0279998779296875, 5.0279998779296875]","""id0""",''
1619188069713516543,,76,,1619188069,712530636,'',15.081000328063965,-1.0499999523162842,nan,nan,nan,1.0,2,0,3,True,"[5.02400016784668, 5.02400016784668, 5.02400016784668]","""id0""",''
1619188071712803387,,77,,1619188071,712171551,'',15.071999549865723,-1.0499999523162842,nan,nan,nan,1.0,2,0,3,True,"[5.02400016784668, 5.02400016784668, 5.02400016784668]","""id0""",''
1619188149118483567,,0,,1619188149,117288494,'',0.0,-0.10999999940395355,nan,nan,nan,1.0,2,0,3,True,"[5.0370001792907715, 5.0370001792907715, 5.0370001792907715]","""id0""",''
1619188151116022256,,1,,1619188151,115529427,'',15.109000205993652,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.0370001792907715, 5.0370001792907715, 5.0370001792907715]","""id0""",''
1619188153115992116,,2,,1619188153,114919337,'',15.11299991607666,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.0370001792907715, 5.0370001792907715, 5.0370001792907715]","""id0""",''
1619188155117019442,,3,,1619188155,115920302,'',15.116000175476074,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.039000034332275, 5.039000034332275, 5.039000034332275]","""id0""",''
1619188157116462436,,4,,1619188157,115627635,'',15.114999771118164,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.0370001792907715, 5.0370001792907715, 5.0370001792907715]","""id0""",''
1619188159116123446,,5,,1619188159,115197574,'',15.109999656677246,-0.10000000149011612,nan,nan,nan,1.0,2,0,3,True,"[5.0370001792907715, 5.0370001792907715, 5.0370001792907715]","""id0""",''
